"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"342597"	"NC_035780.1"	43623974	43623974	"+"	9.56685373575337e-83	1.04147659689008e-80	-82.6106689009915
"344126"	"NC_035780.1"	44364731	44364731	"+"	2.44893263411007e-111	5.89055980678421e-109	-80.2269807280514
"344128"	"NC_035780.1"	44364972	44364972	"+"	1.57145374051417e-57	8.50602115003065e-56	-80.4586821987623
"344130"	"NC_035780.1"	44364981	44364981	"+"	2.24124329160652e-49	9.53910111829481e-48	-76.0802246867348
"344133"	"NC_035780.1"	44371570	44371570	"+"	1.77102238997313e-51	8.0211018647485e-50	-80.4371584699454
"350027"	"NC_035780.1"	45534608	45534608	"+"	7.63812454349728e-50	3.29733711918086e-48	-77.7225109067163
"350136"	"NC_035780.1"	45584817	45584817	"+"	4.87574891480475e-63	3.08358864569747e-61	-76.6757741347905
"350156"	"NC_035780.1"	45596321	45596321	"+"	3.32735471561077e-47	1.32636348822858e-45	-75.4212243331414
"352463"	"NC_035780.1"	46411967	46411967	"+"	8.7734473428388e-113	2.206430155852e-110	-75.0330110454019
"352495"	"NC_035780.1"	46440793	46440793	"+"	2.10762352538388e-125	7.81691684032204e-123	-75.4225375134852
"352511"	"NC_035780.1"	46451761	46451761	"+"	1.82067017897305e-73	1.54122647701781e-71	-79.1320293398533
"352512"	"NC_035780.1"	46451827	46451827	"+"	1.03202324907377e-94	1.55164573681852e-92	-78.6263811748082
"352513"	"NC_035780.1"	46451842	46451842	"+"	2.74525124731776e-85	3.19563570229874e-83	-80.0021017234132
"352514"	"NC_035780.1"	46452056	46452056	"+"	1.13686888102255e-123	3.97868910793471e-121	-85.3546910755149
"352545"	"NC_035780.1"	46470297	46470297	"+"	3.93086085991452e-102	7.26420333250041e-100	-80.3793276287995
"353602"	"NC_035780.1"	46826575	46826575	"+"	5.29882543490225e-105	1.06493357089723e-102	-78.531796841656
"353603"	"NC_035780.1"	46826595	46826595	"+"	9.52892317595863e-102	1.73983220537496e-99	-78.6217841630471
"353604"	"NC_035780.1"	46826602	46826602	"+"	5.85889413140585e-113	1.48031528896048e-110	-80.7756948933419
"353605"	"NC_035780.1"	46826989	46826989	"+"	4.12385386846386e-59	2.33309916863482e-57	-76.8439454044241
"353606"	"NC_035780.1"	46827336	46827336	"+"	1.01302180896254e-123	3.55168029363976e-121	-81.1807976705873
"353607"	"NC_035780.1"	46827677	46827677	"+"	1.72606462965446e-133	8.35623641565046e-131	-84.489966555184
"353609"	"NC_035780.1"	46828045	46828045	"+"	2.77476282247126e-112	6.86365281448192e-110	-84.8288203607968
"353610"	"NC_035780.1"	46828145	46828145	"+"	6.15633839435655e-93	8.82728659659687e-91	-86.5019206145967
"353611"	"NC_035780.1"	46828225	46828225	"+"	5.29700647985137e-110	1.22720023347293e-107	-86.3980603683121
"353612"	"NC_035780.1"	46828277	46828277	"+"	1.00624751242097e-163	1.56720311703022e-160	-84.3212682869966
"353613"	"NC_035780.1"	46828311	46828311	"+"	8.10303228220214e-171	1.75074575277401e-167	-80.9309683282286
"353614"	"NC_035780.1"	46828345	46828345	"+"	7.24064812064904e-186	3.29420347242978e-182	-88.5167464114833
"353615"	"NC_035780.1"	46828394	46828394	"+"	8.44189506210118e-194	5.96112135360708e-190	-88.9776044349596
"359272"	"NC_035780.1"	47359267	47359267	"+"	2.54847792411654e-80	2.59553452104262e-78	-76.4861732074847
"359273"	"NC_035780.1"	47359308	47359308	"+"	1.68192073379617e-74	1.46408641695073e-72	-84.2102233479162
"359276"	"NC_035780.1"	47359527	47359527	"+"	9.76213953954205e-60	5.62152316367872e-58	-76.4394363568496
"359277"	"NC_035780.1"	47359541	47359541	"+"	1.60319538544681e-69	1.21632923158614e-67	-82.1137826580841
"361656"	"NC_035780.1"	47748755	47748755	"+"	4.44161010258524e-94	6.55867387036054e-92	-79.1417733522997
"366963"	"NC_035780.1"	50072825	50072825	"+"	1.81964090406247e-43	6.4603151690765e-42	-75.7689010800617
"366968"	"NC_035780.1"	50076876	50076876	"+"	1.83894062037359e-34	4.82785141114029e-33	-76.2254901960784
"369139"	"NC_035780.1"	51137352	51137352	"+"	9.53479138797065e-77	8.82213884245482e-75	-75.3115353115353
"369141"	"NC_035780.1"	51137457	51137457	"+"	4.50623943639122e-97	7.23527898647079e-95	-77.5389967455953
"369142"	"NC_035780.1"	51137485	51137485	"+"	1.18621695166336e-87	1.47606745043191e-85	-78.4437799043062
"369143"	"NC_035780.1"	51137550	51137550	"+"	5.46067173685704e-76	4.95447357180343e-74	-81.7283950617284
"371264"	"NC_035780.1"	52021252	52021252	"+"	7.79808103508822e-33	1.92889799098045e-31	-75.5928853754941
"373010"	"NC_035780.1"	52700459	52700459	"+"	8.60677531989805e-36	2.37030527728987e-34	-78.5429992892679
"373012"	"NC_035780.1"	52701066	52701066	"+"	3.82705270399815e-48	1.56898752554255e-46	-83.8400589644371
"373013"	"NC_035780.1"	52703350	52703350	"+"	4.73896750576227e-104	9.25858873430728e-102	-82.0851169545941
"373014"	"NC_035780.1"	52703605	52703605	"+"	2.71581896903629e-39	8.41939315033299e-38	-79.7494905909145
"373015"	"NC_035780.1"	52703724	52703724	"+"	1.49157450215318e-98	2.49045193217697e-96	-76.4967918240772
"373016"	"NC_035780.1"	52703738	52703738	"+"	9.03256635372935e-117	2.56276516866956e-114	-82.439220413904
"373017"	"NC_035780.1"	52703762	52703762	"+"	1.6869852375244e-83	1.87281960906643e-81	-77.1140640107098
"373019"	"NC_035780.1"	52703789	52703789	"+"	5.63386389030651e-71	4.4516014375651e-69	-76.2895065378803
"373020"	"NC_035780.1"	52703811	52703811	"+"	4.22781315588114e-61	2.5311804891531e-59	-77.9993575011738
"373021"	"NC_035780.1"	52703961	52703961	"+"	1.53404112289347e-76	1.41258693012443e-74	-79.2144403002256
"373022"	"NC_035780.1"	52703994	52703994	"+"	2.44412492179226e-57	1.31584633863968e-55	-83.650468384075
"373023"	"NC_035780.1"	52704005	52704005	"+"	5.96244377548601e-30	1.32312465354339e-28	-78.5008779631255
"373025"	"NC_035780.1"	52705790	52705790	"+"	1.33304043016833e-74	1.16409109864672e-72	-77.9495798319328
"373027"	"NC_035780.1"	52706821	52706821	"+"	5.31489724030005e-73	4.443107474762e-71	-82.2306791569087
"373034"	"NC_035780.1"	52708744	52708744	"+"	1.08029950626175e-105	2.213295852017e-103	-76.2275715968962
"373042"	"NC_035780.1"	52710176	52710176	"+"	8.33267641064023e-98	1.3634996715984e-95	-83.7830882352941
"373067"	"NC_035780.1"	52724634	52724634	"+"	6.83915849105367e-42	2.30604956937383e-40	-76.1074925592029
"373078"	"NC_035780.1"	52726615	52726615	"+"	7.6122632756935e-70	5.82818769215556e-68	-81.6263175626895
"373079"	"NC_035780.1"	52727302	52727302	"+"	6.9636379888079e-103	1.31327883356582e-100	-89.4964768056371
"373085"	"NC_035780.1"	52732115	52732115	"+"	4.39332308150986e-70	3.38594197976947e-68	-76.3499152933929
"373156"	"NC_035780.1"	52773166	52773166	"+"	1.52107495085767e-48	6.31708225960755e-47	-88.7218045112782
"373157"	"NC_035780.1"	52773607	52773607	"+"	1.95687442100036e-39	6.09464714310863e-38	-81.030303030303
"373158"	"NC_035780.1"	52773814	52773814	"+"	6.97104798785671e-59	3.91987385984163e-57	-75.3882192919485
"373707"	"NC_035780.1"	53004443	53004443	"+"	5.36152476436108e-65	3.58699648160197e-63	-82.8473581213307
"373709"	"NC_035780.1"	53004458	53004458	"+"	3.78292659144937e-57	2.02503906638114e-55	-83.1582895723931
"373713"	"NC_035780.1"	53008405	53008405	"+"	3.17846921304347e-109	7.19957427498888e-107	-82.0076099109172
"373714"	"NC_035780.1"	53008529	53008529	"+"	1.42834192519542e-81	1.50701751121217e-79	-78.1226053639847
"373715"	"NC_035780.1"	53008624	53008624	"+"	1.07983298055656e-33	2.75761164781203e-32	-75.9722222222222
"373716"	"NC_035780.1"	53008696	53008696	"+"	3.62081893803641e-41	1.19358452636362e-39	-75.7514065738822
"373717"	"NC_035780.1"	53008725	53008725	"+"	7.06357547454263e-87	8.60977684524942e-85	-77.8308199340857
"373718"	"NC_035780.1"	53008784	53008784	"+"	5.35791061500572e-150	4.72926326714475e-147	-85.7112149738751
"373720"	"NC_035780.1"	53008979	53008979	"+"	1.76903838876949e-106	3.70814312606735e-104	-81.3360843138348
"373745"	"NC_035780.1"	53024146	53024146	"+"	6.09961996516742e-43	2.12964812743486e-41	-83.8023560209424
"373746"	"NC_035780.1"	53024681	53024681	"+"	2.5911667646231e-96	4.07546662782033e-94	-86.3488715460873
"373747"	"NC_035780.1"	53024759	53024759	"+"	8.09906590412289e-82	8.606460055919e-80	-75.4477157360406
"373754"	"NC_035780.1"	53027474	53027474	"+"	3.8143271637608e-112	9.39654531344596e-110	-85.8483447579574
"373755"	"NC_035780.1"	53027495	53027495	"+"	6.94315563672208e-57	3.68762172207953e-55	-75.0547205603385
"373873"	"NC_035780.1"	53087103	53087103	"+"	1.72825543388583e-57	9.34431718967318e-56	-80.0799086757991
"375946"	"NC_035780.1"	53800727	53800727	"+"	4.96925685353141e-123	1.70423331558417e-120	-75.1688347227788
"375947"	"NC_035780.1"	53800939	53800939	"+"	1.1826115815864e-87	1.47171618867928e-85	-88.1460003411223
"375948"	"NC_035780.1"	53801005	53801005	"+"	1.50224050248268e-59	8.60477711612352e-58	-86.3081327412947
"375949"	"NC_035780.1"	53801022	53801022	"+"	6.22713805301952e-53	2.94712521622688e-51	-79.49604743083
"375950"	"NC_035780.1"	53801024	53801024	"+"	6.40825391072001e-64	4.15523596320008e-62	-84.5444319460068
"375951"	"NC_035780.1"	53801078	53801078	"+"	2.39932171184088e-77	2.25617459834449e-75	-82.8157384783891
"375971"	"NC_035780.1"	53804056	53804056	"+"	1.43232020718803e-107	3.09690005152488e-105	-75.675444108071
"375978"	"NC_035780.1"	53805718	53805718	"+"	1.43780418096724e-89	1.88552134217867e-87	-81.7314360211922
"375979"	"NC_035780.1"	53805883	53805883	"+"	1.22107842855486e-140	7.6045649328014e-138	-76.0180577427821
"375981"	"NC_035780.1"	53806388	53806388	"+"	3.19767139078076e-80	3.24829664106022e-78	-76.7495662232504
"375991"	"NC_035780.1"	53807647	53807647	"+"	2.0352271664494e-78	1.96848254758401e-76	-77.5250313631737
"375992"	"NC_035780.1"	53807687	53807687	"+"	1.41021258254526e-91	1.95225210663261e-89	-78.4810738670432
"375993"	"NC_035780.1"	53807707	53807707	"+"	4.73231569088815e-100	8.24941080578511e-98	-78.9673233270794
"375995"	"NC_035780.1"	53807785	53807785	"+"	3.02663574675586e-102	5.61155883236806e-100	-82.6666666666667
"376009"	"NC_035780.1"	53810806	53810806	"+"	3.55580786173034e-74	3.06682362561169e-72	-75.3675055799277
"376018"	"NC_035780.1"	53811916	53811916	"+"	1.21060558759804e-95	1.86831521562175e-93	-82.7546777546778
"376022"	"NC_035780.1"	53812087	53812087	"+"	1.78805936927536e-124	6.41836176871431e-122	-84.3112244897959
"376023"	"NC_035780.1"	53812173	53812173	"+"	1.15339395925795e-60	6.8208520107538e-59	-75.3300165837479
"376027"	"NC_035780.1"	53812497	53812497	"+"	2.63411611721147e-88	3.33577630210759e-86	-81.8878231594994
"376029"	"NC_035780.1"	53812553	53812553	"+"	2.30893142964183e-117	6.67605714142684e-115	-86.0144057623049
"376030"	"NC_035780.1"	53812592	53812592	"+"	7.55935851402471e-80	7.60806736269572e-78	-75.3143105896498
"376031"	"NC_035780.1"	53813467	53813467	"+"	5.34442033952278e-77	4.97928706145031e-75	-77.1889260724064
"376032"	"NC_035780.1"	53813521	53813521	"+"	1.53484079641984e-141	9.86679254618661e-139	-85.5215978580414
"376033"	"NC_035780.1"	53813638	53813638	"+"	2.51283491545423e-120	7.92014756240283e-118	-77.1436771458849
"376035"	"NC_035780.1"	53813883	53813883	"+"	1.02608444082801e-101	1.87157920808926e-99	-75.2413011126072
"376048"	"NC_035780.1"	53814887	53814887	"+"	2.00587560811673e-145	1.48567394348032e-142	-79.6988469763443
"376050"	"NC_035780.1"	53814946	53814946	"+"	1.69845817966056e-164	2.74953520448605e-161	-80.6366342351948
"376057"	"NC_035780.1"	53816392	53816392	"+"	1.36978608935179e-95	2.11073326957858e-93	-82.4532453245325
"376058"	"NC_035780.1"	53816434	53816434	"+"	1.9098944230466e-120	6.04575479016884e-118	-83.2771943728948
"376059"	"NC_035780.1"	53816443	53816443	"+"	6.6492109435686e-129	2.7564187787965e-126	-84.5751633986928
"376060"	"NC_035780.1"	53816460	53816460	"+"	1.22943364646719e-143	8.52168519283451e-141	-87.4199405272488
"376061"	"NC_035780.1"	53816665	53816665	"+"	1.23172955985441e-137	6.85953738882605e-135	-85.9294343448415
"376064"	"NC_035780.1"	53817009	53817009	"+"	1.18802924602649e-122	4.03231033465908e-120	-80.344387755102
"376065"	"NC_035780.1"	53817020	53817020	"+"	3.2557070395344e-142	2.14637621559715e-139	-83.4562179622218
"376067"	"NC_035780.1"	53817659	53817659	"+"	2.44773721712371e-60	1.43441607597835e-58	-75.0235271974402
"376070"	"NC_035780.1"	53818046	53818046	"+"	1.24383493459352e-91	1.72465392003185e-89	-80.6384034401014
"376071"	"NC_035780.1"	53818092	53818092	"+"	1.00195083560745e-102	1.88160532533302e-100	-79.0050632911392
"376074"	"NC_035780.1"	53818230	53818230	"+"	8.46349447464318e-79	8.27030671503177e-77	-76.2414645488142
"384268"	"NC_035780.1"	54677880	54677880	"+"	3.38943606989058e-103	6.44958574071108e-101	-78.5567715458276
"384289"	"NC_035780.1"	54680209	54680209	"+"	3.28251406438385e-133	1.57395830845291e-130	-75.1767676767677
"384652"	"NC_035780.1"	54730903	54730903	"+"	2.71425633714132e-146	2.07905910806206e-143	-77.8603182456472
"384656"	"NC_035780.1"	54731122	54731122	"+"	4.80200777219793e-155	5.20213055407216e-152	-75.1079940417081
"388417"	"NC_035780.1"	55099006	55099006	"+"	5.55129552173845e-138	3.12685325255702e-135	-87.7914035939777
"388418"	"NC_035780.1"	55099016	55099016	"+"	3.43891197746239e-117	9.89580449797917e-115	-84.728002920774
"388419"	"NC_035780.1"	55099037	55099037	"+"	2.61986264319559e-126	1.00196263277046e-123	-82.562091503268
"388420"	"NC_035780.1"	55099118	55099118	"+"	9.23945595090056e-120	2.8635661559216e-117	-82.55444646098
"388421"	"NC_035780.1"	55099175	55099175	"+"	2.06570584629449e-98	3.43637153065454e-96	-82.3058439578962
"388422"	"NC_035780.1"	55099270	55099270	"+"	6.35875380695891e-166	1.10739519868694e-162	-84.9548607811461
"388423"	"NC_035780.1"	55099327	55099327	"+"	1.14321276518989e-192	7.59776996115087e-189	-85.5662664941016
"388426"	"NC_035780.1"	55100280	55100280	"+"	2.62432313537419e-81	2.74675182732661e-79	-80.2920146608184
"388427"	"NC_035780.1"	55100317	55100317	"+"	3.40155556313457e-102	6.30065060119063e-100	-81.7737556561086
"388428"	"NC_035780.1"	55100328	55100328	"+"	3.04941056520462e-96	4.78704340983719e-94	-79.5806597964871
"388429"	"NC_035780.1"	55100434	55100434	"+"	1.59360436587644e-125	5.93402093861589e-123	-82.0900415240038
"388430"	"NC_035780.1"	55100443	55100443	"+"	3.70174105935947e-123	1.27573632887807e-120	-79.2498354902391
"388431"	"NC_035780.1"	55100514	55100514	"+"	1.59765513341955e-122	5.40841191913895e-120	-75.6769146444766
"388432"	"NC_035780.1"	55100630	55100630	"+"	1.28311492006034e-151	1.2076512489302e-148	-85.5945521215296
"388433"	"NC_035780.1"	55100705	55100705	"+"	4.88389935389781e-127	1.90876141885889e-124	-85.2698863636364
"388434"	"NC_035780.1"	55101028	55101028	"+"	7.93677917883071e-155	8.49962634762406e-152	-83.3296764579505
"388435"	"NC_035780.1"	55101071	55101071	"+"	4.47389673343712e-123	1.53754625713679e-120	-77.3942227672901
"388436"	"NC_035780.1"	55101111	55101111	"+"	1.55649030026592e-119	4.78570929499326e-117	-82.1686902609145
"388438"	"NC_035780.1"	55101739	55101739	"+"	5.76527274093979e-99	9.73890085487397e-97	-81.3867723255105
"388439"	"NC_035780.1"	55101763	55101763	"+"	1.06782042269896e-134	5.37290642940503e-132	-83.3480760725343
"388444"	"NC_035780.1"	55102557	55102557	"+"	4.76124101277032e-55	2.39805175951625e-53	-75.9448957965383
"388445"	"NC_035780.1"	55102670	55102670	"+"	5.55156886373486e-84	6.24441562246085e-82	-77.3095467695275
"388446"	"NC_035780.1"	55102791	55102791	"+"	3.80786916796518e-120	1.1931206589609e-117	-76.8552413662448
"388500"	"NC_035780.1"	55106901	55106901	"+"	1.69552711622165e-83	1.88214832471464e-81	-76.8681396003377
"388503"	"NC_035780.1"	55107760	55107760	"+"	1.80101709621658e-144	1.28548726920825e-141	-84.882752053327
"388504"	"NC_035780.1"	55107983	55107983	"+"	3.20212553210943e-143	2.18985016292134e-140	-83.0082268038923
"388505"	"NC_035780.1"	55108111	55108111	"+"	3.72567845817178e-116	1.03752707524265e-113	-83.5688562880332
"388506"	"NC_035780.1"	55108268	55108268	"+"	1.91974046300808e-94	2.86472493675088e-92	-79.8338225782377
"388507"	"NC_035780.1"	55108281	55108281	"+"	1.61437320142663e-100	2.85325902342719e-98	-81.2660631401281
"388508"	"NC_035780.1"	55108353	55108353	"+"	5.49557995566527e-100	9.55720590733368e-98	-79.5373036764836
"388509"	"NC_035780.1"	55108787	55108787	"+"	1.2920719867438e-187	6.51213916912605e-184	-76.9177154791228
"388510"	"NC_035780.1"	55108885	55108885	"+"	1.51619822344838e-140	9.40792365802129e-138	-78.4827365969117
"388515"	"NC_035780.1"	55111459	55111459	"+"	8.37203298334136e-94	1.22782577592628e-91	-80.667482089813
"388516"	"NC_035780.1"	55111687	55111687	"+"	4.956394874803e-70	3.81426498864652e-68	-80.8315715292459
"388518"	"NC_035780.1"	55112064	55112064	"+"	1.96484687569264e-57	1.06089216097499e-55	-78.8954171562867
"388521"	"NC_035780.1"	55112264	55112264	"+"	4.10678164990335e-116	1.14248336394826e-113	-79.6558704453441
"388523"	"NC_035780.1"	55112371	55112371	"+"	1.05793284332324e-83	1.1809997978081e-81	-79.8457779143438
"388524"	"NC_035780.1"	55112407	55112407	"+"	8.78032625024896e-118	2.57054443008067e-115	-83.3915733915734
"388525"	"NC_035780.1"	55112626	55112626	"+"	7.01225983915568e-149	5.92526149561606e-146	-82.7065868263473
"388526"	"NC_035780.1"	55112644	55112644	"+"	5.11922701636951e-161	7.10030272584109e-158	-83.2095110771581
"388528"	"NC_035780.1"	55112895	55112895	"+"	2.12549545295652e-79	2.11322872733275e-77	-79.6221322537112
"388529"	"NC_035780.1"	55112939	55112939	"+"	1.80115536852209e-122	6.0874249898936e-120	-89.3337494148853
"388530"	"NC_035780.1"	55113284	55113284	"+"	6.17718353289314e-58	3.38407235518048e-56	-75.7322175732218
"388534"	"NC_035780.1"	55113683	55113683	"+"	2.2362569589806e-90	2.99429420312819e-88	-81.612872421696
"388544"	"NC_035780.1"	55115277	55115277	"+"	8.26020267173933e-59	4.63410840581348e-57	-79.2993016166995
"388546"	"NC_035780.1"	55115809	55115809	"+"	2.88961766610707e-40	9.25433997775522e-39	-78.3333333333333
"388548"	"NC_035780.1"	55115906	55115906	"+"	5.31959986310997e-64	3.45793135388946e-62	-84.686187299234
"388549"	"NC_035780.1"	55115951	55115951	"+"	6.96276181342147e-138	3.90889177365887e-135	-79.9029386529386
"388550"	"NC_035780.1"	55115968	55115968	"+"	5.24248814643812e-137	2.85968516693797e-134	-79.1193312306703
"388552"	"NC_035780.1"	55116121	55116121	"+"	5.99157105717439e-220	2.35456596261491e-215	-86.6824079105997
"388554"	"NC_035780.1"	55116397	55116397	"+"	4.87529254689135e-86	5.80139941606763e-84	-86.388373780537
"388555"	"NC_035780.1"	55116406	55116406	"+"	8.80344217091142e-83	9.59563561524322e-81	-86.0259193191343
"388556"	"NC_035780.1"	55116427	55116427	"+"	5.57323081789934e-54	2.72207619866461e-52	-75.4979423868313
"388557"	"NC_035780.1"	55116536	55116536	"+"	1.700114894036e-170	3.64136157041613e-167	-88.3538274066689
"388558"	"NC_035780.1"	55116665	55116665	"+"	1.47914061265042e-175	3.97500366593476e-172	-86.4226192161415
"388559"	"NC_035780.1"	55116703	55116703	"+"	2.22061600210963e-140	1.36879604361127e-137	-83.1761394499037
"388560"	"NC_035780.1"	55116738	55116738	"+"	4.78782137450797e-99	8.1074536355479e-97	-83.4452573817612
"388561"	"NC_035780.1"	55116840	55116840	"+"	2.72052690979762e-92	3.83772358614697e-90	-85.7887874837027
"388562"	"NC_035780.1"	55116873	55116873	"+"	8.96765251872486e-125	3.25084611639865e-122	-88.1136644427971
"388563"	"NC_035780.1"	55116987	55116987	"+"	2.14093386540608e-160	2.90699593970339e-157	-84.4020681454827
"388564"	"NC_035780.1"	55117013	55117013	"+"	1.01414572433125e-179	3.39077324684883e-176	-86.4988986569463
"388565"	"NC_035780.1"	55117147	55117147	"+"	1.02212247408873e-164	1.67363921481502e-161	-86.4226052958948
"388576"	"NC_035780.1"	55119134	55119134	"+"	9.01012540880105e-164	1.41059450032477e-160	-85.2600562567754
"388577"	"NC_035780.1"	55119229	55119229	"+"	8.53573479797312e-133	4.03155514430005e-130	-82.0984189353541
"388578"	"NC_035780.1"	55119250	55119250	"+"	1.04920184447045e-147	8.42705533343688e-145	-80.6313116628869
