FPKM.S16F,FPKM.S19F,FPKM.S22F,FPKM.S29F,FPKM.S35F,FPKM.S36F,FPKM.S39F,FPKM.S3F,FPKM.S41F,FPKM.S44F,FPKM.S50F,FPKM.S52F,FPKM.S53F,FPKM.S54F,FPKM.S76F,FPKM.S77F,female_sum_transcript_counts,female_median_transcript_counts,female_mean_transcript_counts,female_max_transcript_counts,female_min_transcript_counts,female_std_dev_transcript_counts
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
1,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1,9,1,1.05555555555556,9,0,2.59723884497977
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
2,1,0,0,0,1,1,0,1,0,1,2,1,1,0,1,12,1,1.38888888888889,12,0,3.44058496865196
2,1,1,1,0,1,1,2,1,1,1,1,0,1,1,1,16,1,1.83333333333333,16,0,4.54594417757285
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,10,1,1.16666666666667,10,0,2.85560805337451
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,13,1,1.5,13,0,3.68943149575985
0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,8,1,0.944444444444444,8,0,2.30042298592414
0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,5,0,0.555555555555556,5,0,1.4796284707732
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
1,0,2,1,1,1,0,2,2,1,2,2,1,1,2,2,21,1,2.38888888888889,21,0,5.97422201045605
1,1,1,2,1,3,0,1,1,2,0,5,1,2,1,2,24,1,2.72222222222222,24,0,6.87520829677506
1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,13,1,1.5,13,0,3.68943149575985
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,13,1,1.5,13,0,3.68943149575985
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,6,0,0.666666666666667,6,0,1.75857686570493
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,1,1.61111111111111,14,0,3.96753432628094
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0.444444444444444,4,0,1.31952728784762
6,2,4,7,2,4,6,6,7,7,4,4,3,2,7,3,74,4,8.44444444444444,74,2,20.9512760250585
2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,30,2,3.44444444444444,30,1,8.46148378352934
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,2,1,1,1,1,2,1,1,0,5,1,1,0,1,19,1,2.16666666666667,19,0,5.46951629173993
1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,12,1,1.38888888888889,12,0,3.41139633090525
2,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,12,1,1.38888888888889,12,0,3.42602173468205
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,16,1,1.83333333333333,16,0,4.53493202436469
1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,9,1,1.05555555555556,9,0,2.57791575073194
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0.555555555555556,5,0,1.4796284707732
0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,12,1,1.38888888888889,12,0,3.41139633090525
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0.333333333333333,3,0,0.920949590448982
0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,6,0,0.666666666666667,6,0,1.75857686570493
1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,6,0,0.666666666666667,6,0,1.78678274913113
1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,11,1,1.27777777777778,11,0,3.13344684397943
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,4,0,0.444444444444444,4,0,1.20048001373388
1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,9,1,1.05555555555556,9,0,2.57791575073194
0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,6,0,0.666666666666667,6,0,1.78678274913113
0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,6,0,0.666666666666667,6,0,1.75857686570493
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0.333333333333333,3,0,0.920949590448982
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,10,1,1.16666666666667,10,0,2.85560805337451
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0.444444444444444,4,0,1.20048001373388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
0,1,1,0,3,1,1,2,4,4,3,0,0,2,3,4,29,2,3.33333333333333,29,0,8.30101670320439
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,7,0,0.777777777777778,7,0,2.03740737374349
1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,8,1,0.944444444444444,8,0,2.30042298592414
5,4,5,5,4,4,4,4,5,5,5,4,3,4,4,5,70,4,8,70,3,19.7361162773806
2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,25,2,2.88888888888889,25,1,7.0525657123895
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
2,1,1,2,1,1,2,1,2,2,0,2,1,1,1,1,21,1,2.38888888888889,21,0,5.96584684937667
1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,8,1,0.944444444444444,8,0,2.30042298592414
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,4,20,1,2.27777777777778,20,0,5.70752980994862
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,0,2,1,1,1,1,2,1,0,1,1,1,1,1,15,1,1.72222222222222,15,0,4.26917984295018
1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,7,0,0.777777777777778,7,0,2.03740737374349
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,12,1,1.38888888888889,12,0,3.41139633090525
1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,8,1,0.944444444444444,8,0,2.30042298592414
1,1,1,1,1,0,1,1,3,1,1,2,1,1,1,1,18,1,2.05555555555556,18,0,5.11961565282851
1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,11,1,1.27777777777778,11,0,3.13344684397943
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,2,2,2,1,0,1,2,1,3,2,1,2,1,1,23,1,2.61111111111111,23,0,6.54122503255421
3,3,2,2,2,3,2,3,3,3,3,2,3,2,2,2,40,3,4.61111111111111,40,2,11.2656736462713
0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,6,0,0.666666666666667,6,0,1.75857686570493
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,13,1,1.5,13,0,3.68943149575985
3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,45,3,5.16666666666667,45,2,12.6791187749801
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,8,1,0.944444444444444,8,0,2.30042298592414
1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,25,2,2.88888888888889,25,1,7.0525657123895
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,11,1,1.27777777777778,11,0,3.13344684397943
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
16,1,4,9,7,2,4,10,17,16,8,13,9,6,1,5,128,8,14.6666666666667,128,1,36.4542185886634
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,47,3,5.38888888888889,47,2,13.2432594636974
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
4,2,5,4,4,2,2,4,4,2,2,3,5,4,2,3,52,4,6,52,2,14.6765118471659
2,3,3,2,2,3,3,2,2,4,2,2,2,3,2,2,39,2,4.44444444444444,39,2,11.0031928453733
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,1,2,2,3,3,2,2,3,3,2,2,2,2,3,3,37,2,4.22222222222222,37,1,10.4553331735315
1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,11,1,1.27777777777778,11,0,3.13344684397943
0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,5,0,0.555555555555556,5,0,1.4796284707732
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,7,0,0.777777777777778,7,0,2.03740737374349
1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,10,1,1.16666666666667,10,0,2.85560805337451
1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0.444444444444444,4,0,1.20048001373388
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0.444444444444444,4,0,1.20048001373388
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,1,1.61111111111111,14,0,3.96753432628094
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,15,1,1.72222222222222,15,0,4.24569152570604
8,7,7,8,6,6,7,4,6,10,6,6,8,6,5,4,104,6,11.8888888888889,104,4,29.350203582315
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31,2,3.55555555555556,31,1,8.74263946734435
0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,10,1,1.16666666666667,10,0,2.85560805337451
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,31,2,3.55555555555556,31,1,8.74263946734435
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,30,2,3.44444444444444,30,1,8.46148378352934
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,19,1,2.16666666666667,19,1,5.3643936821154
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,10,1,1.16666666666667,10,0,2.85560805337451
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,9,1,1.05555555555556,9,0,2.57791575073194
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,6,0,0.666666666666667,6,0,1.75857686570493
3,1,2,3,1,2,2,2,2,3,2,3,2,2,3,3,36,2,4.11111111111111,36,1,10.1757599487694
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0.444444444444444,4,0,1.20048001373388
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0.333333333333333,3,0,0.920949590448982
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0.444444444444444,4,0,1.20048001373388
0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,9,1,1.05555555555556,9,0,2.57791575073194
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0.444444444444444,4,0,1.20048001373388
0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,8,1,0.944444444444444,8,0,2.30042298592414
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,12,1,1.38888888888889,12,0,3.41139633090525
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,10,1,1.16666666666667,10,0,2.85560805337451
0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0.444444444444444,4,0,1.24143153793292
1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0.444444444444444,4,0,1.24143153793292
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.25745188245881
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,6,0,0.666666666666667,6,0,1.75857686570493
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,21,1,2.38888888888889,21,1,5.93488080012556
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0.333333333333333,3,0,0.920949590448982
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,10,1,1.16666666666667,10,0,2.85560805337451
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,8,1,0.944444444444444,8,0,2.30042298592414
1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,7,0,0.777777777777778,7,0,2.03740737374349
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,22,1,2.5,22,1,6.21920987172578
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,12,1,1.38888888888889,12,0,3.41139633090525
2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,16,1,1.83333333333333,16,0,4.54594417757285
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
3,3,4,3,3,4,5,5,6,3,3,5,4,3,1,4,59,4,6.77777777777778,59,1,16.6837284802394
1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,6,0,0.666666666666667,6,0,1.75857686570493
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,15,1,1.72222222222222,15,0,4.24569152570604
2,0,1,2,1,0,0,3,1,2,2,2,1,2,2,0,21,2,2.44444444444444,21,0,5.98484761214713
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,11,1,1.27777777777778,11,0,3.13344684397943
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,5,0,0.555555555555556,5,0,1.4796284707732
1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0,0.777777777777778,7,0,2.03740737374349
1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,8,1,0.944444444444444,8,0,2.30042298592414
1,2,2,1,1,2,4,2,2,1,2,2,1,1,1,1,26,2,3,26,1,7.35527021937332
2,0,1,2,2,1,0,1,1,1,1,2,0,1,1,0,16,1,1.83333333333333,16,0,4.56788884120536
2,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,17,1,1.94444444444444,17,0,4.82291036954728
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,11,1,1.27777777777778,11,0,3.13344684397943
1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,22,1,2.5,22,1,6.21920987172578
14,14,13,13,11,12,14,16,16,16,13,18,14,15,15,13,227,14,26,227,11,63.9541130141649
1,0,2,2,1,1,1,1,1,1,0,1,1,1,2,0,16,1,1.83333333333333,16,0,4.55692971918686
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0.333333333333333,3,0,0.920949590448982
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,5,0,0.555555555555556,5,0,1.4796284707732
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,14,1,1.61111111111111,14,0,3.96753432628094
1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,18,1,2.05555555555556,18,1,5.07803016519325
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,12,1,1.38888888888889,12,0,3.41139633090525
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
4,3,2,3,3,2,3,3,2,2,3,6,2,2,5,4,49,3,5.61111111111111,49,2,13.8466012316111
0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,9,1,1.05555555555556,9,0,2.57791575073194
2,2,2,2,1,1,1,1,1,1,2,2,1,2,1,2,24,2,2.77777777777778,24,1,6.76997121766894
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,96,6,11,96,6,27.0141056628182
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,7,0,0.777777777777778,7,0,2.03740737374349
1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0.444444444444444,4,0,1.20048001373388
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,11,1,1.27777777777778,11,0,3.13344684397943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,3,3,3,3,4,3,3,4,3,3,4,3,3,7,59,3,6.72222222222222,59,3,16.6675784583042
0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,10,1,1.16666666666667,10,0,2.85560805337451
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
4,5,3,4,2,3,5,4,4,2,2,4,1,5,4,5,57,4,6.55555555555556,57,1,16.1214106833771
5,8,10,9,8,6,6,6,6,8,8,8,8,10,8,9,123,8,14.1111111111111,123,5,34.6796077120846
10,6,9,11,11,7,9,8,6,12,7,11,10,10,11,7,145,10,16.6666666666667,145,6,40.8790382371671
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,5,0,0.555555555555556,5,0,1.4796284707732
1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,17,1,1.94444444444444,17,1,4.79074160996264
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,1,1,1,1,2,1,1,1,2,1,4,1,3,1,1,24,1,2.72222222222222,24,1,6.81582908831213
1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,19,1,2.16666666666667,19,1,5.3643936821154
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,12,1,1.38888888888889,12,0,3.41139633090525
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,13,1,1.5,13,0,3.68943149575985
1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,13,1,1.5,13,0,3.68943149575985
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,13,1,1.5,13,0,3.68943149575985
2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,20,1,2.27777777777778,20,1,5.64997281654951
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,20,1,2.27777777777778,20,1,5.64997281654951
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
