"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"784598"	"NC_035781.1"	37451998	37451998	"+"	2.27808407146971e-82	2.55033341234168e-78	65.66547291258
"789295"	"NC_035781.1"	37829284	37829284	"+"	9.63606554472172e-48	1.14871135000131e-44	55.9402507849067
"796727"	"NC_035781.1"	38377151	38377151	"+"	3.33520704302823e-72	2.00403059641596e-68	-60.9525657192744
"797996"	"NC_035781.1"	38447724	38447724	"+"	9.54458837150993e-41	6.57354577671528e-38	-52.7149739406858
"798167"	"NC_035781.1"	38467919	38467919	"+"	1.51173644501144e-24	2.34359931649648e-22	52.6686434395849
"798662"	"NC_035781.1"	38538213	38538213	"+"	9.43974595347914e-55	1.8160432954257e-51	57.0299022426682
"799857"	"NC_035781.1"	38603941	38603941	"+"	4.2639442734365e-36	1.9950798063294e-33	-63.3125
"800877"	"NC_035781.1"	38728416	38728416	"+"	1.23171957587465e-28	2.89919648938318e-26	54.2905334176681
"802243"	"NC_035781.1"	39322866	39322866	"+"	1.89071492660445e-76	1.47405934347978e-72	83.6974789915966
"802395"	"NC_035781.1"	39402257	39402257	"+"	4.44470177387344e-46	4.64196358784121e-43	-53.1620073772083
"802400"	"NC_035781.1"	39404649	39404649	"+"	2.56960748075589e-58	6.27024976457677e-55	-67.2145452464738
"802401"	"NC_035781.1"	39408278	39408278	"+"	8.4377854672992e-26	1.49304501370139e-23	-54.6282335550628
"802403"	"NC_035781.1"	39408589	39408589	"+"	6.2711578688692e-66	2.54977158065954e-62	-70.0190159557722
"802405"	"NC_035781.1"	39408704	39408704	"+"	4.78228864528194e-27	9.61180432273803e-25	-50.4659233032113
"802406"	"NC_035781.1"	39408807	39408807	"+"	9.54644824402428e-42	7.11029742812961e-39	-62.4664503465128
"802408"	"NC_035781.1"	39409158	39409158	"+"	1.42908286091911e-34	5.84322447719453e-32	-62.2138153285694
"802409"	"NC_035781.1"	39409690	39409690	"+"	2.86671304113573e-45	2.81129233539856e-42	-61.7318065257759
"802410"	"NC_035781.1"	39410089	39410089	"+"	2.10532702059083e-32	7.08865261900695e-30	-59.357703907467
"802411"	"NC_035781.1"	39410102	39410102	"+"	3.08955528132538e-32	1.02280766517415e-29	-58.1329235497503
"802412"	"NC_035781.1"	39410564	39410564	"+"	6.98100615088087e-26	1.24573277570249e-23	-50.471839987969
"802413"	"NC_035781.1"	39410567	39410567	"+"	6.66503430485277e-35	2.81107122276411e-32	-56.2367724867725
"802415"	"NC_035781.1"	39412104	39412104	"+"	1.58946550344783e-44	1.47611203586718e-41	-59.8991974946173
"802704"	"NC_035781.1"	39536259	39536259	"+"	7.72144963301937e-36	3.5307207885763e-33	-63.2911392405063
"802906"	"NC_035781.1"	39655589	39655589	"+"	5.00672781672983e-41	3.53328676915038e-38	52.0361990950226
"803715"	"NC_035781.1"	39918327	39918327	"+"	7.15227486132284e-32	2.28179348803178e-29	-54.5831064789609
"803717"	"NC_035781.1"	39918782	39918782	"+"	1.89043520705674e-28	4.36564355906874e-26	-53.3416875522139
"804257"	"NC_035781.1"	40157261	40157261	"+"	1.02308895998944e-28	2.42644012630446e-26	52.6882467352042
"804635"	"NC_035781.1"	40198612	40198612	"+"	5.55823322409291e-30	1.49118000276129e-27	50.4643962848297
"804637"	"NC_035781.1"	40198813	40198813	"+"	5.94210166560854e-36	2.74405135374785e-33	52.937691320233
"804790"	"NC_035781.1"	40220329	40220329	"+"	2.91556264911997e-50	4.15171152366095e-47	-53.1261038502296
"805636"	"NC_035781.1"	40288518	40288518	"+"	2.15714086341112e-41	1.56662615266181e-38	57.4358974358974
"810420"	"NC_035781.1"	40732957	40732957	"+"	4.29445264986495e-36	2.00875175834842e-33	-50.7051282051282
"811079"	"NC_035781.1"	40774355	40774355	"+"	5.56564435337435e-27	1.11032421486834e-24	-57.9349698535745
"814635"	"NC_035781.1"	41026836	41026836	"+"	1.61661271699916e-104	8.69214382329811e-100	60.1246796767199
"814679"	"NC_035781.1"	41031490	41031490	"+"	4.53053964120182e-50	6.37284195267604e-47	-58.1190867955574
"814697"	"NC_035781.1"	41034248	41034248	"+"	7.32579234151801e-63	2.43038824918244e-59	59.3698865684888
"814999"	"NC_035781.1"	41086295	41086295	"+"	3.34782751940297e-41	2.39565764964778e-38	61.0649675731027
"816431"	"NC_035781.1"	41233867	41233867	"+"	5.29018085119572e-52	8.43001990222586e-49	65.0303867403315
"818447"	"NC_035781.1"	41357464	41357464	"+"	8.85513853500677e-43	7.13380271953964e-40	58.0952380952381
"818681"	"NC_035781.1"	41390168	41390168	"+"	2.26612523892834e-42	1.77472700803456e-39	-50.7011157178009
"818688"	"NC_035781.1"	41390549	41390549	"+"	1.51849052910306e-58	3.75829138846415e-55	-52.4021940259054
"819967"	"NC_035781.1"	41553866	41553866	"+"	3.79613645846734e-49	4.98456321256209e-46	-53.7651245551601
"822462"	"NC_035781.1"	41709879	41709879	"+"	6.0328640284879e-47	6.71435520296057e-44	55.4054054054054
"824031"	"NC_035781.1"	41812576	41812576	"+"	2.58911365699736e-41	1.86903001205444e-38	55.9749901341752
"824144"	"NC_035781.1"	41841138	41841138	"+"	2.24078846327699e-42	1.75532520386051e-39	50.7999768959741
"826402"	"NC_035781.1"	42005143	42005143	"+"	1.19690431527831e-21	1.34560483403025e-19	52.1729957805907
"826403"	"NC_035781.1"	42005238	42005238	"+"	3.85964421234965e-40	2.52282288838137e-37	53.1548168667282
"826622"	"NC_035781.1"	42025603	42025603	"+"	1.26321918989574e-32	4.33899954776735e-30	-62.3698283141008
"826798"	"NC_035781.1"	42045807	42045807	"+"	9.00672352840393e-18	6.35726575680247e-16	52.2755646351152
"827390"	"NC_035781.1"	42119828	42119828	"+"	2.05347157395521e-50	2.94562910279537e-47	-59.0696189056845
"827842"	"NC_035781.1"	42183412	42183412	"+"	6.94811585352761e-28	1.52033797712846e-25	51.9073788774173
"828045"	"NC_035781.1"	42195728	42195728	"+"	2.14433025679696e-30	5.97867012275403e-28	54.2280312755281
"833337"	"NC_035781.1"	42675695	42675695	"+"	5.50419122216821e-37	2.77615156778217e-34	-56.2519784742007
"834497"	"NC_035781.1"	42795661	42795661	"+"	1.31817600500685e-50	1.91109333499995e-47	52.5797128186207
"834498"	"NC_035781.1"	42795666	42795666	"+"	3.60926239302915e-40	2.36362171756954e-37	50.6904093490892
"834499"	"NC_035781.1"	42795669	42795669	"+"	2.18166460485352e-41	1.58406764687709e-38	58.9544566670094
"834540"	"NC_035781.1"	42804276	42804276	"+"	1.01911654584538e-34	4.22287810056865e-32	-51.4109432455138
"835708"	"NC_035781.1"	42867504	42867504	"+"	2.06256546365831e-18	1.57794008555216e-16	52
"836737"	"NC_035781.1"	42984865	42984865	"+"	8.81501155699949e-56	1.79671983244915e-52	52.7098342939481
"836847"	"NC_035781.1"	43000236	43000236	"+"	5.96081976591407e-35	2.52532965794431e-32	-55.8564912775662
"836988"	"NC_035781.1"	43029139	43029139	"+"	7.60460289620809e-25	1.21678432938112e-22	-51.6221033868093
"836992"	"NC_035781.1"	43030287	43030287	"+"	3.98955164316059e-33	1.43732754959936e-30	-53.0759931495349
"837200"	"NC_035781.1"	43061279	43061279	"+"	2.65011827214949e-33	9.69323707226667e-31	-57.2198775340928
"837295"	"NC_035781.1"	43076002	43076002	"+"	1.87044476710268e-46	2.01625455300766e-43	52.0504845942427
"841575"	"NC_035781.1"	43320023	43320023	"+"	1.52297765769715e-34	6.20841877351516e-32	53.4950241344377
"841697"	"NC_035781.1"	43338612	43338612	"+"	2.0986052535013e-53	3.70795924794765e-50	-66.0416666666667
"841701"	"NC_035781.1"	43340038	43340038	"+"	2.50874472907843e-36	1.19225500272058e-33	-50.1565890563603
"843551"	"NC_035781.1"	43572783	43572783	"+"	2.55477758548152e-40	1.69513443285573e-37	-50.5417695679513
"847824"	"NC_035781.1"	44421264	44421264	"+"	2.89413972458618e-41	2.07815803841956e-38	54.4146825396825
"847912"	"NC_035781.1"	44439364	44439364	"+"	2.08057935278892e-43	1.76601357988211e-40	-63.9661654135338
"848573"	"NC_035781.1"	44618936	44618936	"+"	2.21102916835384e-54	4.16876940780304e-51	64.0677966101695
"851244"	"NC_035781.1"	45112786	45112786	"+"	3.31842488231058e-64	1.20192604490542e-60	-66.2455945327994
"854286"	"NC_035781.1"	45626717	45626717	"+"	2.83669808728637e-35	1.23620840027195e-32	55.4901326431576
"855393"	"NC_035781.1"	45969524	45969524	"+"	1.31842234720355e-14	6.17801383497099e-13	56.2998405103668
"857118"	"NC_035781.1"	46327527	46327527	"+"	4.91215541974108e-32	1.59204615134793e-29	50.4238098272895
"857155"	"NC_035781.1"	46337759	46337759	"+"	5.74973842829384e-29	1.39766853800896e-26	61.038961038961
"857216"	"NC_035781.1"	46355300	46355300	"+"	3.74218598333028e-22	4.45780658149571e-20	-55.3046953046953
"861342"	"NC_035781.1"	47304741	47304741	"+"	2.24494523580358e-47	2.59005276579912e-44	59.6434007392912
"862436"	"NC_035781.1"	47659122	47659122	"+"	3.39823129845466e-34	1.34315099684823e-31	-53.9396444811906
"862438"	"NC_035781.1"	47659149	47659149	"+"	2.79670083256774e-31	8.46590464618281e-29	-50.8808599581965
"864978"	"NC_035781.1"	48401593	48401593	"+"	8.05290009467807e-74	5.35461653709982e-70	-65.4860291223928
"865042"	"NC_035781.1"	48445755	48445755	"+"	1.94949018836226e-28	4.49835690754259e-26	53.5931536259542
"865243"	"NC_035781.1"	48530758	48530758	"+"	4.33233153423405e-34	1.69516613962166e-31	-59.5107307102708
"865446"	"NC_035781.1"	48640536	48640536	"+"	2.31787613329508e-22	2.82423586919562e-20	64.2078424476877
"866068"	"NC_035781.1"	48970219	48970219	"+"	1.10033874346911e-28	2.60351390260582e-26	50.4948364888124
"866084"	"NC_035781.1"	48971766	48971766	"+"	1.4558684563839e-29	3.75499031976177e-27	52.2317188983856
"866285"	"NC_035781.1"	48993967	48993967	"+"	3.70447813245802e-42	2.859529470708e-39	51.0542689249914
"866305"	"NC_035781.1"	48996986	48996986	"+"	1.26068943264368e-55	2.54300684609359e-52	65.2233770743929
"866910"	"NC_035781.1"	49034397	49034397	"+"	6.54492401334238e-56	1.34633865127504e-52	50.7400584269444
"867449"	"NC_035781.1"	49082285	49082285	"+"	1.14464742078835e-51	1.78213127240745e-48	50.4797838356856
"868005"	"NC_035781.1"	49116990	49116990	"+"	3.30965493654375e-30	9.07840089004115e-28	53.75337908089
"868009"	"NC_035781.1"	49117499	49117499	"+"	1.12456702935888e-32	3.87769546948355e-30	55.9685863874346
"868112"	"NC_035781.1"	49136443	49136443	"+"	1.33600982127056e-74	9.27923591095007e-71	55.35
"868113"	"NC_035781.1"	49136990	49136990	"+"	1.37981267482622e-60	3.90115785687854e-57	53.003368263473
"868118"	"NC_035781.1"	49137410	49137410	"+"	1.49786758921401e-38	8.62150986297384e-36	51.1392814758874
"868730"	"NC_035781.1"	49232934	49232934	"+"	1.51994563905443e-30	4.29116943701098e-28	50.4145936981758
"869457"	"NC_035781.1"	49466764	49466764	"+"	2.0780680153106e-79	1.92872090167015e-75	-65.6583629893238
"869762"	"NC_035781.1"	49592347	49592347	"+"	4.16959949639019e-35	1.7930213158483e-32	52.1029504080352
"874903"	"NC_035781.1"	51607793	51607793	"+"	3.53371662791428e-14	1.56134534392487e-12	-52.3153153153153
"875147"	"NC_035781.1"	51724063	51724063	"+"	2.21194206047312e-41	1.60455721686012e-38	74.607941274608
"875153"	"NC_035781.1"	51724844	51724844	"+"	6.35011108255297e-24	9.1863271377906e-22	56.0674541380227
"876103"	"NC_035781.1"	51862531	51862531	"+"	2.02429562545374e-58	4.97463499799772e-55	50.5962854349951
"878359"	"NC_035781.1"	52311059	52311059	"+"	2.42322407936385e-51	3.69348936577989e-48	-68.4372436423298
"878515"	"NC_035781.1"	52324739	52324739	"+"	8.63576978297647e-99	2.92726564125622e-94	52.5610244097639
"878546"	"NC_035781.1"	52326410	52326410	"+"	1.11114694672902e-88	2.12585088993596e-84	57.2608705412261
"882602"	"NC_035781.1"	52590355	52590355	"+"	6.96827343929071e-37	3.4908785121841e-34	54.213373938962
"882627"	"NC_035781.1"	52591329	52591329	"+"	9.21207741021005e-65	3.44874817573581e-61	56.8700396825397
"883048"	"NC_035781.1"	52639338	52639338	"+"	4.4580364105511e-32	1.4511991273653e-29	56.7120622568093
"883200"	"NC_035781.1"	52655748	52655748	"+"	3.38641445119898e-46	3.5774424996605e-43	-59.9416626154594
"883341"	"NC_035781.1"	52667934	52667934	"+"	4.15514933543061e-29	1.02466609425087e-26	65.495027124774
"883350"	"NC_035781.1"	52669211	52669211	"+"	1.9518592616327e-16	1.16563780390891e-14	50.6463719766472
"883423"	"NC_035781.1"	52679810	52679810	"+"	4.28092058379383e-53	7.38801766353215e-50	-52.1869393944998
"883451"	"NC_035781.1"	52683269	52683269	"+"	1.59210550104221e-35	7.09490870078123e-33	-51.2739208521707
"883664"	"NC_035781.1"	52705838	52705838	"+"	5.38158398200647e-68	2.46079056962124e-64	54.4881244881245
"883671"	"NC_035781.1"	52706556	52706556	"+"	1.22568569040686e-45	1.24505818245063e-42	55.0687226643548
"883876"	"NC_035781.1"	52728455	52728455	"+"	2.69265628567004e-65	1.04571727118344e-61	59.8445595854922
"884371"	"NC_035781.1"	52806177	52806177	"+"	6.17914530197632e-80	6.0166819238677e-76	56.4849259862048
"884651"	"NC_035781.1"	52842879	52842879	"+"	2.80993478355484e-45	2.75821383152472e-42	58.5797791729812
"884666"	"NC_035781.1"	52845768	52845768	"+"	5.04161173039019e-62	1.57066738348449e-58	62.0383995515381
"884668"	"NC_035781.1"	52845871	52845871	"+"	2.18816174787515e-34	8.79359797833021e-32	51.5243284167264
"884670"	"NC_035781.1"	52845982	52845982	"+"	9.97101394467735e-57	2.16537834936233e-53	55.7189336250298
"884672"	"NC_035781.1"	52846112	52846112	"+"	1.42116946597188e-68	6.71507455630778e-65	58.9765792511958
"884745"	"NC_035781.1"	52856647	52856647	"+"	1.28101006148672e-60	3.63168993264901e-57	52.2212009803922
"885758"	"NC_035781.1"	52956462	52956462	"+"	6.93611141129938e-52	1.09355008719536e-48	-54.5
"887123"	"NC_035781.1"	53042457	53042457	"+"	1.86855547813069e-56	3.99392229701784e-53	50.4560228326536
"891423"	"NC_035781.1"	53371122	53371122	"+"	1.20425267786065e-97	3.63364246719775e-93	-55.5203904314711
"891449"	"NC_035781.1"	53375811	53375811	"+"	1.33421462199765e-29	3.45206882466994e-27	-55.6670489296636
"892585"	"NC_035781.1"	53467528	53467528	"+"	1.69731350249473e-43	1.45136019937312e-40	54.7173123553098
"892717"	"NC_035781.1"	53481295	53481295	"+"	1.26704149484896e-75	9.43030461597159e-72	51.4729950900164
"892877"	"NC_035781.1"	53496125	53496125	"+"	2.17073378873039e-98	7.20157717593782e-94	52.7420248402391
"893360"	"NC_035781.1"	53549071	53549071	"+"	7.46843020338692e-42	5.60271083693018e-39	-50.9610298007406
"893547"	"NC_035781.1"	53570761	53570761	"+"	3.84632635472584e-80	3.77196728284959e-76	68.7860324315986
"893707"	"NC_035781.1"	53583614	53583614	"+"	6.193172529896e-80	6.0166819238677e-76	55.6593091086675
"893742"	"NC_035781.1"	53586123	53586123	"+"	1.2908585452225e-49	1.75406171929225e-46	53.0462714699089
"894735"	"NC_035781.1"	53663022	53663022	"+"	4.28529836490573e-20	4.01532363670271e-18	55.867269984917
"894814"	"NC_035781.1"	53670924	53670924	"+"	1.09198777209009e-34	4.51822824733442e-32	-50.6329113924051
"894834"	"NC_035781.1"	53673328	53673328	"+"	3.29433553058032e-53	5.74257130072454e-50	54.9705125792082
"894838"	"NC_035781.1"	53673873	53673873	"+"	4.66117159111089e-63	1.56637600292938e-59	62.7743467933492
"894890"	"NC_035781.1"	53679756	53679756	"+"	5.81017515073838e-68	2.65287891121079e-64	-53.3479378251177
"894892"	"NC_035781.1"	53679906	53679906	"+"	1.85893029457972e-92	4.26258549865977e-88	-63.3481607617591
"894893"	"NC_035781.1"	53679913	53679913	"+"	1.11548483250908e-80	1.13311555236807e-76	-62.2251521298174
"894894"	"NC_035781.1"	53679916	53679916	"+"	1.07983901467194e-75	8.07554545446742e-72	-59.9421717712572
"894895"	"NC_035781.1"	53679919	53679919	"+"	1.50054450893917e-59	3.95226526910981e-56	-55.3141711229947
"894896"	"NC_035781.1"	53679925	53679925	"+"	1.97198679058689e-53	3.49017339655593e-50	-53.3303759200841
"895090"	"NC_035781.1"	53745628	53745628	"+"	1.37666442432499e-45	1.39207497586148e-42	-65.4991364421416
"895098"	"NC_035781.1"	53747149	53747149	"+"	1.47093273154413e-80	1.47972163849038e-76	63.1488801054018
"895150"	"NC_035781.1"	53757947	53757947	"+"	1.78899978284918e-21	1.9713909510769e-19	-57.5666430761972
"895262"	"NC_035781.1"	53773204	53773204	"+"	1.97332062357701e-74	1.35846470489145e-70	51.0740421868274
"895447"	"NC_035781.1"	53788490	53788490	"+"	5.84604096903806e-30	1.56529675721285e-27	-56.8399019526839
"897863"	"NC_035781.1"	54125204	54125204	"+"	1.91447754121941e-55	3.81979630611335e-52	63.3103843947217
"897885"	"NC_035781.1"	54132042	54132042	"+"	1.28921891162135e-29	3.3406384804395e-27	57.9344729344729
"898532"	"NC_035781.1"	54189311	54189311	"+"	3.01070485375514e-51	4.55774337839317e-48	-52.3399390243902
"898535"	"NC_035781.1"	54189374	54189374	"+"	5.66238377134093e-82	6.2177014772845e-78	-67.2401267485895
"898628"	"NC_035781.1"	54194627	54194627	"+"	2.25802211690168e-69	1.13210501225094e-65	52.9694041867955
"898648"	"NC_035781.1"	54196582	54196582	"+"	3.94957799890512e-82	4.38322012571115e-78	56.8531092339231
"898649"	"NC_035781.1"	54196594	54196594	"+"	5.2627688507321e-84	6.75393580394841e-80	57.3362807405361
"898661"	"NC_035781.1"	54197114	54197114	"+"	2.04495167317271e-42	1.60716435627094e-39	50.6523038237965
"899811"	"NC_035781.1"	54281145	54281145	"+"	7.58375096595046e-29	1.82063890394729e-26	55.1351351351351
"899865"	"NC_035781.1"	54286272	54286272	"+"	7.81585620186875e-31	2.27368701528759e-28	62.9787234042553
"904483"	"NC_035781.1"	54569465	54569465	"+"	1.1687225942545e-44	1.09647650813279e-41	-55.8812284949662
"904645"	"NC_035781.1"	54583551	54583551	"+"	3.22817096646854e-72	1.94721941265284e-68	-54.0037878787879
"905946"	"NC_035781.1"	54639021	54639021	"+"	2.27327315235131e-12	7.81469170728168e-11	54.6605644546148
"907027"	"NC_035781.1"	54745537	54745537	"+"	6.83063755948587e-35	2.87741430852867e-32	-53.0384336475707
"907512"	"NC_035781.1"	54786221	54786221	"+"	3.09563623788478e-44	2.81206286247232e-41	-50.4119272540325
"907540"	"NC_035781.1"	54787731	54787731	"+"	1.93490218000038e-67	8.65715398229328e-64	-50.9911717495987
"907582"	"NC_035781.1"	54789687	54789687	"+"	6.61004846669835e-51	9.76947205589206e-48	-57.3212495823588
"907583"	"NC_035781.1"	54789878	54789878	"+"	1.8332161308043e-40	1.23369142756355e-37	50.3892944038929
"909154"	"NC_035781.1"	54923541	54923541	"+"	6.32482872450588e-62	1.94709988193911e-58	53.2548202664072
"910927"	"NC_035781.1"	55251328	55251328	"+"	1.48547728860422e-48	1.87322871424813e-45	50.5478853600005
"910944"	"NC_035781.1"	55253650	55253650	"+"	4.48174633296486e-44	4.015061066036e-41	50.8051781554385
"912389"	"NC_035781.1"	55362256	55362256	"+"	5.08348309760372e-32	1.64586350880839e-29	58.6068446880377
"915711"	"NC_035781.1"	56522437	56522437	"+"	7.4231610070928e-32	2.36386152700056e-29	-60.4166666666667
"915713"	"NC_035781.1"	56522671	56522671	"+"	1.44901821145452e-58	3.59490545065255e-55	-71.4285714285714
"916139"	"NC_035781.1"	56727021	56727021	"+"	3.35664574898019e-42	2.59939803478286e-39	59.4394825993224
"916149"	"NC_035781.1"	56728038	56728038	"+"	4.46699658275695e-65	1.71980619016929e-61	54.4787921469785
"916152"	"NC_035781.1"	56729027	56729027	"+"	2.35040799106847e-17	1.57640291197346e-15	53.2911392405063
"916215"	"NC_035781.1"	56765004	56765004	"+"	5.09779405389986e-46	5.30804218984246e-43	58.5860346229813
"916931"	"NC_035781.1"	57002213	57002213	"+"	4.81706223832628e-44	4.30679983532734e-41	-63.8247882706493
"917542"	"NC_035781.1"	57193655	57193655	"+"	1.0814693496984e-41	8.01521391817127e-39	-59.7402597402597
"917826"	"NC_035781.1"	57295550	57295550	"+"	4.04791745204538e-61	1.1775673850641e-57	-57.7900969408487
"921174"	"NC_035781.1"	57753391	57753391	"+"	5.65403828330569e-34	2.19034119277036e-31	-54.1690340909091
"922258"	"NC_035781.1"	57908641	57908641	"+"	1.30619924972787e-46	1.41930731033216e-43	52.9078073787713
"924127"	"NC_035781.1"	58003393	58003393	"+"	6.54605797740951e-62	2.01321797297707e-58	67.6636756397474
"925207"	"NC_035781.1"	58501712	58501712	"+"	2.14842214116522e-27	4.47286412076474e-25	57.6757758586695
"926623"	"NC_035781.1"	58833679	58833679	"+"	1.37671232107431e-63	4.79163905430323e-60	-55.5555555555556
"927297"	"NC_035781.1"	59032657	59032657	"+"	1.54817805698488e-55	3.11284872880817e-52	-60.3333333333333
"927727"	"NC_035781.1"	59201104	59201104	"+"	1.7532462906794e-60	4.92571019409236e-57	74.5833333333333
"927966"	"NC_035781.1"	59273343	59273343	"+"	6.19830858483697e-58	1.47216800300212e-54	56.8421052631579
"928864"	"NC_035781.1"	59488265	59488265	"+"	4.66721903013437e-24	6.8486864214736e-22	-50.7936507936508
"928868"	"NC_035781.1"	59488333	59488333	"+"	7.81327625073196e-26	1.38702562576182e-23	-55.6296296296296
