FPKM.S13M,FPKM.S16F,FPKM.S19F,FPKM.S39F,FPKM.S44F,FPKM.S52F,FPKM.S53F,FPKM.S54F,FPKM.S64M,FPKM.S6M,FPKM.S76F,FPKM.S7M,controls_sum_transcript_counts,controls_median_transcript_counts,controls_mean_transcript_counts,controls_max_transcript_counts,controls_min_transcript_counts,controls_std_dev_transcript_counts
1,0,0,0,0,0,0,0,1,1,0,1,4,0,0.571428571428571,4,0,1.29975988178591
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,1,2,2,2,2,2,2,1,2,1,20,2,3,20,1,6.0918219046232
1,0,0,0,0,1,1,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
2,1,1,1,1,2,2,1,1,1,1,1,15,1,2.21428571428571,15,1,4.57868548213324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,0,0,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,2,0,0,1,2,1,3,0,0,9,0,1.28571428571429,9,0,2.91107192214386
1,0,1,1,0,1,0,1,0,1,0,1,7,1,1.07142857142857,7,0,2.17710723630402
1,0,0,0,1,1,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,1,2,1,0,1,2,1,2,13,1,1.92857142857143,13,0,4.01798552549324
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,3,3,3,3,3,3,3,1,1,3,1,28,3,4.21428571428571,28,1,8.55699940958034
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,2,1,2,1,2,1,1,1,15,1,2.21428571428571,15,1,4.57868548213324
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,1,1,1,1,2,1,2,2,2,0,2,17,2,2.57142857142857,17,0,5.21988015758445
1,2,1,2,2,2,2,2,1,1,2,1,19,2,2.85714285714286,19,1,5.78657012033061
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,2,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.39087735249859
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,4,4,4,4,4,4,4,4,3,4,3,44,4,6.57142857142857,44,2,13.3971057686797
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,1,0,1,0,1,1,1,0,1,1,7,1,1.07142857142857,7,0,2.17710723630402
0,1,1,0,1,0,1,1,0,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,0,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,1,0,1,1,1,0,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,2,2,1,1,2,1,15,1,2.21428571428571,15,1,4.57868548213324
1,3,3,3,4,4,4,4,4,2,4,2,38,4,5.71428571428571,38,1,11.6047735138314
1,1,3,2,2,4,1,3,1,4,1,2,25,2,3.71428571428571,25,1,7.6771495654429
1,1,1,1,1,1,2,1,2,1,1,1,14,1,2.07142857142857,14,1,4.26785494532484
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,0,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,0,1,0,0,0,0,0,1,3,0,0.428571428571429,3,0,0.998573412195527
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,1,0,0,1,0,0,1,1,0,1,1,6,1,0.928571428571429,6,0,1.87917202911442
2,0,0,1,1,2,1,1,2,2,1,2,15,1,2.21428571428571,15,0,4.63789327406406
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,0,0,1,1,1,0,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,2,1,2,3,3,3,1,2,1,2,1,22,2,3.28571428571429,22,1,6.72880827073396
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,0,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
0,0,0,0,1,0,0,1,0,1,1,0,4,0,0.571428571428571,4,0,1.29975988178591
2,0,0,0,1,1,1,1,2,1,0,2,11,1,1.64285714285714,11,0,3.42754273783535
0,1,0,1,0,0,0,1,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,0,0,0,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,1,1,1,1,1,1,0,1,10,1,1.5,10,0,3.07324794658297
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,1,1,1,1,1,1,1,1,0,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,2,1,2,1,2,1,1,15,1,2.21428571428571,15,1,4.57868548213324
2,1,1,1,1,1,1,1,1,2,1,1,14,1,2.07142857142857,14,1,4.26785494532484
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,0,1,1,0,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,2,1,1,0,1,1,1,1,1,12,1,1.78571428571429,12,0,3.68865388278526
1,0,1,0,0,1,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,1,0,1,1,1,1,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
1,0,0,0,1,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,3,2,3,3,3,3,2,1,3,3,28,3,4.21428571428571,28,1,8.54969232753777
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,1,0,0,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,1,0,0,0,0,0,1,1,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,0,1,0,1,1,0,0,1,0,1,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,1,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
0,0,0,0,0,0,0,1,1,1,1,1,5,0,0.714285714285714,5,0,1.60047636966121
1,2,1,1,3,2,1,1,1,1,1,1,16,1,2.35714285714286,16,1,4.90092416009973
2,2,2,1,2,3,3,1,3,3,3,3,28,3,4.21428571428571,28,1,8.54237899507849
2,1,1,1,1,1,1,1,1,1,1,1,13,1,1.92857142857143,13,1,3.95534232313175
1,0,0,0,0,1,0,1,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,0,1,1,1,1,1,1,0,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,0,1,1,2,0,2,10,1,1.5,10,0,3.1136558803401
0,1,1,1,0,0,1,1,0,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,0,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,0,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,2,2,2,2,2,2,2,2,1,2,2,22,2,3.28571428571429,22,1,6.70088507171237
1,0,0,1,1,1,1,1,1,1,0,2,10,1,1.5,10,0,3.09351789087706
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,1,0,1,1,0,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,1,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
0,1,0,0,0,5,0,0,1,1,0,1,9,0,1.28571428571429,9,0,3.01651118610463
1,0,0,1,1,0,1,1,1,1,1,0,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,1,1,0,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,0,0,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,0,1,0,0,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,1,2,3,3,3,3,1,1,3,1,24,2,3.57142857142857,24,1,7.35106218488855
1,0,1,0,0,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,1,0,1,1,0,0,1,1,0,0,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,1,1,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,0,0,0,1,0,0,0,1,0,1,4,0,0.571428571428571,4,0,1.29975988178591
0,0,0,2,2,3,0,0,2,0,2,0,11,0,1.57142857142857,11,0,3.52814102774317
1,1,0,1,1,1,0,2,2,2,1,1,13,1,1.92857142857143,13,0,4.01798552549324
1,0,0,1,1,1,0,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.285714285714286,2,0,0.696307358552981
0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.285714285714286,2,0,0.696307358552981
1,2,0,0,2,2,2,2,1,1,1,1,15,1,2.21428571428571,15,0,4.63789327406406
1,0,0,0,0,1,1,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,0,0,0,0,1,1,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,0,0,0,0,1,0,0,1,1,1,0,5,0,0.714285714285714,5,0,1.60047636966121
0,1,0,1,1,1,0,0,1,1,0,0,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,3,1,1,1,1,0,1,11,1,1.64285714285714,11,0,3.42754273783535
1,1,1,1,1,0,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,0,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,1,1,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
2,5,5,3,4,5,4,4,4,3,3,4,46,4,6.85714285714286,46,2,14.023020646181
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,0,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,2,1,1,1,1,13,1,1.92857142857143,13,1,3.95534232313175
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,0,1,1,1,0,1,1,0,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,0,2,2,2,1,1,1,0,0,1,13,1,1.92857142857143,13,0,4.03351059042532
0,0,0,1,0,1,0,1,1,0,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,0,0,0,1,1,0,1,1,0,1,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,1,0,0,0,0,0,1,1,1,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,0,1,1,1,0,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,0,0,0,1,1,1,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,0,0,0,1,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,0,1,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,1,0,1,0,0,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,0,0,1,0,1,1,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,0,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,0,0,0,1,0,0,1,1,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,1,0,1,1,1,0,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,0,1,1,1,2,1,12,1,1.78571428571429,12,0,3.68865388278526
1,0,0,1,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
2,4,2,2,3,2,2,3,4,3,2,2,31,2,4.57142857142857,31,2,9.45723933028556
1,1,0,0,1,1,0,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
2,1,0,0,1,1,1,1,2,2,1,2,14,1,2.07142857142857,14,0,4.32864526935936
1,1,0,1,1,1,1,1,1,1,1,2,12,1,1.78571428571429,12,0,3.68865388278526
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,1,1,1,0,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
0,0,1,0,1,1,1,1,1,1,0,0,7,1,1.07142857142857,7,0,2.17710723630402
1,0,0,0,0,1,0,1,1,1,1,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,2,1,1,1,1,1,1,13,1,1.92857142857143,13,1,3.95534232313175
1,0,1,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,0,0,1,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,0,0,0,0,0,1,1,1,0,1,5,0,0.714285714285714,5,0,1.60047636966121
0,0,1,0,0,0,0,1,1,1,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,1,0,0,0,1,1,2,1,1,1,2,11,1,1.64285714285714,11,0,3.40925933593909
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
2,1,2,1,1,1,2,2,1,2,1,2,18,2,2.71428571428571,18,1,5.48073128023501
1,0,1,0,0,0,0,0,1,1,1,0,5,0,0.714285714285714,5,0,1.60047636966121
1,0,1,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,1,1,1,1,1,0,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,1,2,1,0,0,1,1,1,10,1,1.5,10,0,3.09351789087706
1,0,0,0,1,1,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,0,0,0,1,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,2,0,0,1,1,1,1,1,1,0,1,10,1,1.5,10,0,3.09351789087706
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,2,1,2,1,2,1,1,1,15,1,2.21428571428571,15,1,4.57868548213324
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,1,1,0,2,1,1,1,1,1,1,1,13,1,1.92857142857143,13,0,4.00240024024
1,0,0,0,0,1,0,1,0,1,1,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
3,1,2,1,2,3,3,3,3,3,3,3,30,3,4.5,30,1,9.15672366271332
2,2,1,1,1,2,2,2,2,2,1,2,20,2,3,20,1,6.0918219046232
3,6,4,4,7,6,6,6,6,3,4,4,59,6,8.85714285714286,59,3,17.9634357518155
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,0,1,0,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,1,1,1,1,1,2,2,1,1,12,1,1.78571428571429,12,0,3.70555899521068
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,2,2,2,2,2,2,1,2,2,20,2,3,20,1,6.0918219046232
1,1,1,1,0,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,0,1,1,1,1,1,0,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,1,1,1,1,0,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,0,1,1,0,0,0,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,1,3,0,1,3,1,0,3,15,1,2.21428571428571,15,0,4.6914873997069
0,1,0,0,1,1,0,0,1,0,0,1,5,0,0.714285714285714,5,0,1.60047636966121
2,2,2,3,2,2,2,3,3,2,3,2,28,2,4.14285714285714,28,2,8.52105294768991
1,2,2,2,2,2,2,2,2,2,2,2,23,2,3.42857142857143,23,1,7.00482169728854
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,0,0,1,0,0,0,0,1,1,1,5,0,0.714285714285714,5,0,1.60047636966121
1,0,0,0,1,1,0,1,1,1,0,1,7,1,1.07142857142857,7,0,2.17710723630402
1,7,7,5,4,8,7,7,6,2,6,4,64,6,9.57142857142857,64,1,19.6145173714952
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,0,0,0,1,1,1,1,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,1,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
0,1,0,0,1,0,0,1,0,0,0,0,3,0,0.428571428571429,3,0,0.998573412195527
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
3,4,3,4,3,4,3,3,2,2,3,3,37,3,5.5,37,2,11.2691014308517
1,2,2,2,2,2,1,1,2,2,2,2,21,2,3.14285714285714,21,1,6.39657067861981
1,0,1,0,1,0,0,0,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,0,1,0,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.285714285714286,2,0,0.696307358552981
0,1,1,0,0,1,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,0,1,0,1,1,0,1,0,1,0,1,7,1,1.07142857142857,7,0,2.17710723630402
0,1,0,0,0,0,0,0,1,1,0,1,4,0,0.571428571428571,4,0,1.29975988178591
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,2,2,2,2,2,1,1,1,2,1,19,2,2.85714285714286,19,1,5.78657012033061
1,1,1,1,1,0,1,1,2,1,1,1,12,1,1.78571428571429,12,0,3.68865388278526
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
3,8,10,10,10,10,10,9,8,7,9,6,100,9,14.9285714285714,100,3,30.5262885349118
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,0,0,1,1,1,1,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
1,0,1,1,1,1,1,0,1,1,1,1,10,1,1.5,10,0,3.07324794658297
2,2,1,1,1,1,2,2,2,1,2,1,18,2,2.71428571428571,18,1,5.48073128023501
1,0,1,1,1,1,1,1,1,1,0,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,0,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,1,1,0,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
