gene_ids,Treatment1_FPKM_Coeff_of_Var,Treatment2_FPKM_Coeff_of_Var,Treatment3_FPKM_Coeff_of_Var,Treatment4_FPKM_Coeff_of_Var
gene-LOC111101836,0.330935074447199,0.335626638541811,0.407143631379473,0.196727618831398
gene-LOC111101837,0.366998603420536,1.09603513763204,0.434606941409136,0.654044845456916
gene-LOC111101838,0.681783061214166,1.11155043151921,1.01694436802251,0.89177996482503
gene-LOC111101839,0.705541743496612,1.03802723900312,1.03035402517985,0.946866613869178
gene-LOC111101840,0.631614333873053,1.25380010455868,0.552020140560472,2.15298764281257
gene-LOC111101841,0.584102888768137,1.32411427921873,0.583735089930138,0.833895906283158
gene-LOC111101842,0.563670778328068,0.856241792305282,0.652147805154428,0.792984208365511
gene-LOC111101843,2.125,2.91681547239451,1.30360909907905,1.5059165361786
gene-LOC111101844,0.515344816579295,1.40961376100038,0.59387037331347,0.993946722668231
gene-LOC111101845,NA,2.91681547239451,NA,NA
gene-LOC111101846,0.970426056581539,2.47283378446092,0.89595710142366,2.04374470240586
gene-LOC111101847,1.06794840108277,0.991900755134462,1.3620450285479,1.76370707991917
gene-LOC111101848,0.257366489649742,0.461503713455388,0.26006719921276,0.349881280565701
gene-LOC111101849,0.593879432682743,1.38155040935816,0.514912699913805,1.25915907261145
gene-LOC111101850,0.521310309947116,1.43679679306887,0.70736484014768,1.36058751348031
gene-LOC111101851,0.208178479569599,0.6223735192581,0.268226465685641,0.309382700991489
gene-LOC111101852,0.609645520181802,1.1120630423958,0.946014402694884,0.817904748202719
gene-LOC111101853,0.65706973628154,1.61540816911456,1.22735426353288,1.08551080906741
gene-LOC111101854,0.868427514018864,1.21696323289167,1.31586084532878,0.699980813821121
gene-LOC111101855,1.49098245658438,2.5768577590098,1.95957512970928,NA
gene-LOC111101856,NA,NA,2.55155181539914,NA
gene-LOC111101857,0.214401576835963,0.314754406059461,0.254237965146678,0.323446395562773
gene-LOC111101858,NA,2.91681547239451,NA,2.91681547239451
gene-LOC111101859,0.729079390936557,1.48426505175995,0.362509304108224,0.601627699756439
gene-LOC111101860,1.68006250872505,0.399170929202159,1.84724777032702,0.315438873040021
gene-LOC111101861,0.518090825990981,1.89428471039092,0.421136088551203,0.917291113857666
gene-LOC111101862,1.40567421740399,1.97628042263563,1.12583324274677,1.74501066785026
gene-LOC111101863,0.283035324691714,1.31414611536723,0.648173877767771,1.14187884660261
gene-LOC111101864,0.67684601888401,1.53205956143939,0.858484047929903,0.973154982342683
gene-LOC111101865,0.385809572414843,1.30130639041941,0.499820114101656,0.935464676690045
gene-LOC111101866,1.80261537902464,1.58401741130319,0.881972791682956,2.91681547239451
gene-LOC111101867,0.107094374281628,0.390943449668215,0.194023280316526,0.197787899812867
gene-LOC111101868,2.125,2.91681547239451,NA,2.20050393720514
gene-LOC111101869,0.488211847637759,0.844504058822481,0.50944472795366,0.482432054866632
gene-LOC111101870,0.400940543316425,1.77963393544681,0.899327521128725,1.76391876189351
gene-LOC111101871,0.455536054956855,0.880633028399946,0.542218016147331,0.671192286649202
gene-LOC111101872,0.690505412403836,0.804762008887333,0.566695015714501,0.638430066084293
gene-LOC111101873,0.711361796530348,1.16180979683098,0.827609483818811,0.909837360607541
gene-LOC111101874,1.27328193695689,2.91681547239451,0.605686348280017,1.9218741840032
gene-LOC111101875,0.363588996842117,1.41813630402169,0.498694440513125,1.45319645069673
gene-LOC111101876,0.544349108619663,1.42392142670874,0.456274313291297,1.45203961351649
gene-LOC111101877,0.399929623772177,1.81073761232017,1.16416033389646,1.85000062780072
gene-LOC111101878,0.224210829270003,0.696513628895289,0.518608131384834,0.676600062875531
gene-LOC111101879,0.648278425933039,1.17665976145625,0.575738745552774,0.70000588290763
gene-LOC111101880,0.229092948028683,0.522719326461806,0.265637031718768,0.490218113693687
gene-LOC111101881,1.29822797396742,NA,0.851985457106636,1.64880007008745
gene-LOC111101882,NA,NA,2.55155181539914,2.91681547239451
gene-LOC111101883,1.10444483930979,0.382559179162841,0.776419591251358,0.236616419508532
gene-LOC111101884,0.386934245381205,0.394911431011072,0.376749686550904,0.196945267364653
gene-LOC111101885,0.331767360374857,1.5427312957972,0.351298345678262,2.17997559136364
gene-LOC111101886,1.26763595479943,1.68816332035378,1.54424598806716,2.91681547239451
gene-LOC111101887,NA,NA,2.55155181539914,2.91681547239451
gene-LOC111101888,2.11136830099669,2.67584437190724,1.42033286444756,2.12596452241549
gene-LOC111101889,0.28350838207659,0.385077310025537,0.152612140943803,0.243026066302874
gene-LOC111101890,0.2928522509972,0.474973776877098,0.347873847662649,0.390105040388476
gene-LOC111101891,2.125,2.01362227060057,0.594627522250781,2.2965478846935
gene-LOC111101892,0.965855748619403,0.998950978247117,1.03183623605066,1.2622043736071
gene-LOC111101893,0.383016030054228,1.20568282812178,0.405061389476654,1.09001287924247
gene-LOC111101894,0.473416994581906,0.740953129690812,0.49960847303191,0.995999673162673
gene-LOC111101895,0.0883595816332902,0.338732713305685,0.219781214355582,0.156853611200838
gene-LOC111101896,0.438463051796301,0.468215760171755,0.428103162699098,0.223151113338644
gene-LOC111101897,1.71527961544655,2.91681547239451,NA,NA
gene-LOC111101898,1.32209607090281,1.99977013928477,0.800860397096444,2.13839063328559
gene-LOC111101899,1.22795726901141,1.66752513973355,1.61560816099627,2.91681547239451
gene-LOC111101900,2.125,NA,2.55155181539914,NA
gene-LOC111101901,0.263960568093088,0.310805164752408,0.248962207770557,0.275263571278363
gene-LOC111101902,0.351996284877685,0.393202311868163,0.40475411169288,0.281623191572268
gene-LOC111101903,0.499642917135609,1.76135448218102,0.743061839148879,1.47540855212192
gene-LOC111101904,0.612810439300807,1.62196031330027,0.542696581109562,1.97094754011853
gene-LOC111101905,NA,NA,2.55155181539914,NA
gene-LOC111101906,1.23489616999928,2.91681547239451,0.869204819612039,2.91681547239451
gene-LOC111101907,0.981856055966451,NA,0.878587492438471,NA
gene-LOC111101908,0.358392408992827,1.53859871921209,0.572275437313347,2.18743527895059
gene-LOC111101909,1.24150904990668,2.91681547239451,0.968033491517564,2.91681547239451
gene-LOC111101910,1.25746343291822,NA,1.88137814793002,NA
gene-LOC111101911,1.00027762867943,NA,0.86277562960277,2.00116652283969
gene-LOC111101912,0.770677905007868,0.872811786001143,0.508771893775508,1.08429750344645
gene-LOC111101913,2.125,NA,NA,NA
gene-LOC111101914,0.808707503790792,0.759376751625877,0.514627077260001,1.23014584924065
gene-LOC111101915,0.467523254698542,0.773821969981347,0.677566784290777,0.685745822933097
gene-LOC111101916,0.12571821846363,0.532672369586852,0.135084328445875,0.297605566565925
gene-LOC111101917,1.33081277744612,2.91681547239451,0.878828881393137,NA
gene-LOC111101918,0.710097179160092,0.659164256518433,0.479200746773485,0.731841634806638
gene-LOC111101919,NA,NA,NA,NA
gene-LOC111101920,0.609609176896845,0.637076084002698,0.725368254442499,0.677036118623585
gene-LOC111101921,0.551577450064946,0.811291817396863,0.49612006807327,0.889176546366682
gene-LOC111101922,0.998924795375137,0.800872258314777,0.576476909424367,0.467100781331525
gene-LOC111101923,0.886962597816335,1.13764881616217,1.3246785749249,1.56651967521176
gene-LOC111101924,0.536804529317914,0.836229905895928,0.513376451715146,0.965784476615223
gene-LOC111101925,1.04606319956575,0.645023340667444,0.921767875210258,0.476965612563109
gene-LOC111101926,0.364692158550431,0.891055099645007,0.618586497832374,0.436856803262889
gene-LOC111101927,0.767231739504809,NA,0.979909259109178,NA
gene-LOC111101928,1.28443608042323,2.91681547239451,0.840556725451041,NA
gene-LOC111101929,0.93067444608553,0.568820880442135,0.854004430004091,0.705918688733669
gene-LOC111101930,0.466794733807316,0.651588162018256,0.526587649006357,0.370770665535348
gene-LOC111101931,0.310215316686036,0.45755097393619,0.463869130798103,0.665466784554974
gene-LOC111101932,1.26816689981929,2.91681547239451,0.712998572666845,NA
gene-LOC111101933,0.835170288472174,1.84090624265893,1.17754701516423,1.1842108535088
gene-LOC111101934,2.0579522440298,1.64380305011526,1.28163139195742,1.98477181698367
gene-LOC111101935,0.954394939737495,1.47453947270137,0.72100678071106,1.92390450215927
gene-LOC111101936,0.620351638651321,1.10732190684098,0.64818893206045,1.29355983960435
gene-LOC111101937,0.513691392806509,1.61638780683329,1.10253866969671,1.61205433664793
gene-LOC111101938,NA,NA,NA,NA
gene-LOC111101939,0.549469284665174,1.68965204495911,0.537843081105562,1.57713112841226
gene-LOC111101940,0.700761587428683,1.95867662664159,0.573485667411746,1.57776353263686
gene-LOC111101941,0.694620318404998,1.18320732330937,0.740037381549428,0.657743154576442
gene-LOC111101942,2.125,1.81364228136077,0.821319965311912,1.52197484298355
gene-LOC111101943,0.180084986151104,0.530577706510598,0.310995094506654,0.38800825944796
gene-LOC111101944,0.417565571114852,0.522574612836783,0.661599304310046,0.704135111526316
gene-LOC111101945,1.05990758982892,1.61509877390247,0.722147614057937,1.45822884978615
gene-LOC111101946,0.612806859790693,1.40131824586807,0.439684385430226,1.34854182555602
gene-LOC111101947,0.194061623616662,0.985934589369545,0.543796384307881,1.08408007038371
gene-LOC111101948,0.151789569435669,0.927470097827245,0.506713657919868,0.845937930845762
gene-LOC111101949,1.10330812666985,0.929783468065404,0.822952667327052,1.02634232917432
gene-LOC111101950,0.792259750011678,1.362415385274,0.849717541307544,1.29356082158153
gene-LOC111101951,0.719717715710073,1.02056638330899,0.493259957278168,0.730151976426189
gene-LOC111101952,1.20357371048291,2.91681547239451,0.920004371889953,2.91681547239451
gene-LOC111101953,1.13671635824742,2.57733657036911,1.33572411859042,2.91681547239451
gene-LOC111101954,0.934584150456856,1.65318791938006,0.486199169828442,1.07299233181073
gene-LOC111101955,0.888998342337389,NA,1.18737341499009,2.02553161997329
gene-LOC111101956,0.893221535491882,1.52804496452784,0.51643020896824,1.32737675959411
gene-LOC111101957,0.543892760405362,1.98218036649007,0.53401340909858,1.7110890908659
gene-LOC111101958,0.415790124031807,1.6474122125364,0.340604997106553,1.16443408489898
gene-LOC111101959,0.880609502186991,1.47334345566581,1.00694339372688,2.91681547239451
gene-LOC111101960,0.874760945136725,1.07126539169191,0.649144062584341,1.37694725223421
gene-LOC111101961,NA,2.91681547239451,2.55155181539914,2.91681547239451
gene-LOC111101962,0.773576542993729,0.763833910443787,0.692529299065372,0.659115023082834
gene-LOC111101963,0.77718624726347,NA,0.968645376518151,2.91681547239451
gene-LOC111101964,0.602847681737614,0.88929418845705,0.734872929037654,2.10263284107943
gene-LOC111101965,0.657526221127186,1.56302048165044,0.650229252107705,1.44812120345543
gene-LOC111101966,0.44294999035326,0.988676840357316,0.527343344831355,1.23053870640144
gene-LOC111101967,0.363030526895816,0.976868930965244,0.399685672358479,0.994255274957908
gene-LOC111101968,0.526097376462396,1.86394707888804,0.805037905386603,1.57452299229025
gene-LOC111101969,0.237188806829608,0.825974091373053,0.499217124705216,1.06228657751979
gene-LOC111101970,1.46296634027732,1.11364893387672,1.80017504612738,0.830308910123797
gene-LOC111101971,0.815100361140059,2.91681547239451,0.731760004189392,NA
gene-LOC111101972,0.24402002610007,0.4467582127696,0.171813920499762,0.524323963989933
gene-LOC111101973,2.125,NA,2.55155181539914,NA
gene-LOC111101974,0.506212429392358,2.07972069410344,1.08156862157343,1.84360190082073
gene-LOC111101975,1.59172530647947,0.939917595338928,1.10399339604182,1.31236518802113
gene-LOC111101976,0.44185373932104,0.585339197027836,0.543916219114462,0.423665930627946
gene-LOC111101977,1.25480908786472,1.58268670719677,1.337044303542,0.539069699678881
gene-LOC111101978,1.60557602665331,NA,NA,NA
gene-LOC111101979,0.393467743120565,0.935656664267048,0.394666480619879,0.812924066441188
gene-LOC111101980,0.588371323671036,0.995520680580267,0.644299256759047,0.958939032537384
gene-LOC111101981,0.859275491815069,2.17162117285574,0.676949384913089,1.92258004509769
gene-LOC111101982,0.718290033542665,1.15152673333017,0.583172689129462,1.24749444571451
gene-LOC111101983,1.05221173021952,1.45149363156543,1.2204986512852,2.91681547239451
gene-LOC111101984,0.668028141353062,1.91001379375865,0.82061354824203,1.62168599834134
gene-LOC111101985,0.81549570003341,1.83827005329516,0.893275754104443,2.91681547239451
gene-LOC111101986,0.492794796756451,2.01590452793347,0.528055926203667,1.91359657677116
gene-LOC111101987,0.276965237891216,0.901897857134891,0.451276173719212,0.417563082357103
gene-LOC111101988,0.873203130096246,0.930240411534146,0.779566517987706,0.868438084855153
gene-LOC111101989,0.643020572792382,2.73550796427652,0.499419308853989,1.21188505093886
gene-LOC111101990,0.72365611555691,1.95270424222844,0.85197398766517,2.91681547239451
gene-LOC111101991,0.618008292619929,1.1237111598451,0.550891976251369,1.01668514538791
gene-LOC111101992,2.125,2.91681547239451,1.42999059534403,2.91681547239451
gene-LOC111101993,2.125,1.45390888528101,1.42468779130201,1.04129525979547
gene-LOC111101994,NA,NA,NA,NA
gene-LOC111101995,1.38712424528582,1.37329130083668,0.741789181903283,2.47487436181559
gene-LOC111101996,0.609044464722358,0.451972794848096,0.644580662053258,0.496374051034057
gene-LOC111101997,1.26200517934785,0.713510435402892,1.0225983212192,0.68534837911571
gene-LOC111101998,0.857189702385048,1.70251310575042,0.554205784827475,0.531486414861723
gene-LOC111101999,0.82305665923614,1.15487677679792,0.818070326750855,2.35294969385259
gene-LOC111102000,0.64520355486733,1.18004278947407,0.507095900062998,1.08983803645594
gene-LOC111102001,0.843217638273199,1.31599011561498,0.577149766543804,0.969749161077203
gene-LOC111102002,0.688520970891297,0.405965173190889,0.719793215924307,0.586016463251905
gene-LOC111102003,0.678784938307973,0.501364539282965,0.469715267344845,0.646140302222283
gene-LOC111102004,0.110760593131685,0.761629865059553,0.188799788597901,0.513751139906687
gene-LOC111102005,1.10594542199037,1.24821929910092,1.64008425291435,1.23059454986616
gene-LOC111102006,1.47443613710127,2.91681547239451,1.58675425808236,2.11353913926739
gene-LOC111102007,1.17287833220554,1.35551315075998,0.932717501129892,1.41493136615665
gene-LOC111102008,1.29047811128402,1.06214584127288,0.798442893662651,1.45759594345705
gene-LOC111102009,1.22735600174804,2.91681547239451,0.627495238318572,2.65373827174239
gene-LOC111102010,0.622687852145756,0.463839265492748,0.529828677886921,0.584324923230014
gene-LOC111102011,0.595842349396274,0.563742298648581,0.499856214472609,0.444094687869518
gene-LOC111102012,0.450965962038743,0.767141574042567,0.944594741604455,0.910201759207854
gene-LOC111102013,1.24220490943942,1.99183430418899,NA,1.91937690598407
gene-LOC111102014,0.60969988005299,1.11076753804744,0.55621169414774,1.12787693514714
gene-LOC111102015,0.793716774979109,1.3020766614522,0.610216596484963,1.15380224568085
gene-LOC111102016,NA,1.78188252226917,2.17687372108446,0.953084761256377
gene-LOC111102017,1.33827983851901,2.14107889407072,1.34080812538401,2.91681547239451
gene-LOC111102018,1.5488986018943,1.2992713224976,0.753402400213874,1.65356234380031
gene-LOC111102019,1.11463155581091,1.35593172707515,1.09820037381867,1.38458472946041
gene-LOC111102020,0.327704017012294,0.212799762577501,0.533697103405107,0.409748770467546
gene-LOC111102021,NA,2.91681547239451,NA,NA
gene-LOC111102022,0.295440080259575,0.356333074984075,0.368039780319156,0.137601361069795
gene-LOC111102023,1.03335534766511,0.552447967767246,0.634684575451746,0.306936256381296
gene-LOC111102024,NA,NA,NA,NA
gene-LOC111102025,2.125,NA,1.17155836690545,NA
gene-LOC111102026,NA,2.91681547239451,2.55155181539914,2.91681547239451
gene-LOC111102027,0.693446651281548,0.668623337554602,0.666923160117041,1.04608010150524
gene-LOC111102028,NA,2.91681547239451,1.49516753398227,2.91681547239451
gene-LOC111102029,0.535092349722738,1.5869380060158,0.472043223353096,1.56765180165993
gene-LOC111102030,0.671399125554433,1.43648915554124,0.972084522888125,1.23875489090312
gene-LOC111102031,0.638641852899663,0.855806652134193,0.660938017747193,0.613395107773291
gene-LOC111102032,1.06372264087366,2.91681547239451,2.55155181539914,NA
gene-LOC111102033,1.24041510927138,2.21444136407066,0.856045638773075,1.18967236453525
gene-LOC111102034,1.36152124600273,2.11472038302922,1.01002209651261,2.91681547239451
