id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
21058,transcript,0.28541381633982,3.27773905981488e-05,0.00126210698882972,NC_035782.1,+,65329669,65374315,gene-LOC111127520,24,8796,gene-LOC111127520,LOC111127520,10.930302,12.783582,8.313068,13.570813,23.605259,8.638916,49.639004,18.64148,43.612804,14.835349,6.636145,10.445353,24.45895,14.050121,7.163891,12.144114,40.24527,19.732819,23.927233,11.193476,57.377449,21.959169,48.674873,19.737591,24.489204,11.679702,23.700191,9.38605,15.935202,11.859382,32.208912,14.474097,37.549805,19.112361,30.560959,14.017781,25.381393,13.244429,4.020739,2.531466,9.622221,7.652755,13.019431,13.344046,39.492699,13.773916,61.588531,18.473692,10.700266,13.518001,10.824628,12.206739
21060,transcript,0.405650523840224,0.000473086000770007,0.0108179683078914,NC_035782.1,+,65391776,65398149,rna-XM_022466313.1,8,1782,gene-LOC111123753,LOC111123753,8.288363,9.693691,6.37618,10.408906,57.976841,21.218028,135.58374,50.91725,151.183792,51.42674,6.343992,9.985501,81.623093,46.887309,4.766006,8.079257,105.200714,51.581382,142.072952,66.463607,119.419609,45.703589,116.351448,47.180345,104.320869,49.754034,124.035423,49.122079,7.82698,5.825037,116.777359,52.477613,48.304214,24.586215,84.976288,38.977148,91.513664,47.753337,25.900347,16.306915,11.993979,9.539064,7.00298,7.177586,132.476715,46.204061,206.868973,62.05106,8.068403,10.193081,7.986812,9.006585
21064,transcript,0.362703338748808,0.000289042797877226,0.00734079488807463,NC_035782.1,-,65406629,65421933,rna-XM_022466307.1,19,2580,gene-LOC111123749,LOC111123749,8.411372,9.837556,5.320506,8.685553,17.668674,6.466279,27.680418,10.395131,53.092529,18.059976,6.73861,10.606634,23.798456,13.670709,5.573651,9.448364,47.566448,23.322495,47.981918,22.446576,33.762184,12.92127,32.828297,13.311827,38.636494,18.427007,35.587402,14.093774,11.525187,8.577337,42.523529,19.109298,33.449493,17.025356,37.927608,17.396735,25.303358,13.203709,7.102543,4.471777,9.244981,7.352728,8.313296,8.520573,57.635582,20.10163,43.215508,12.96264,9.204229,11.628007,8.883068,10.017277
21068,transcript,0.325416500670157,3.43414243042517e-07,3.38550526727844e-05,NC_035782.1,+,65449273,65473303,rna-XM_022466306.1,7,6560,gene-LOC111123748,LOC111123748,12.095182,14.145972,8.411359,13.73127,36.026321,13.184704,28.06031,10.537796,47.441452,16.137704,7.509917,11.820678,26.459213,15.199146,8.031035,13.614082,26.944511,13.211271,35.235245,16.483514,33.484825,12.81512,43.50824,17.642529,23.246445,11.08699,27.775772,11.000113,21.298496,15.850882,22.170635,9.963079,40.778542,20.755746,27.019838,12.393531,21.140038,11.03122,6.396842,4.027466,9.193394,7.3117,16.179647,16.583057,22.136982,7.720741,40.634918,12.188583,10.901508,13.772236,13.850044,15.618446
21071,transcript,0.385997318413602,0.00168204337831801,0.028201493244168,NC_035782.1,+,65510358,65515557,rna-XM_022472319.1,12,1802,gene-LOC111127230,LOC111127230,6.412961,7.500306,3.280319,5.355014,63.546696,23.256451,83.892105,31.504923,191.393707,65.104561,6.556237,10.319577,58.786629,33.769204,4.34012,7.357302,74.636795,36.595465,91.328003,42.724449,68.369583,26.166015,63.39447,25.706366,73.031349,34.831038,74.180084,29.377736,8.612558,6.409684,99.934425,44.908706,53.713734,27.33959,115.094902,52.792034,56.62986,29.550394,17.505085,11.02124,15.290511,12.160865,6.595351,6.759794,56.295414,19.634218,96.069656,28.816424,3.360669,4.245644,6.579789,7.41991
21072,transcript,34.8262544130402,2.91293047214314e-05,0.00115256505450803,NC_035782.1,+,65521681,65524102,rna-XM_022472331.1,5,1120,gene-LOC111127238,LOC111127238,3.473474,4.062417,0,0,3.481845,1.274265,7.157143,2.6878,15.298809,5.204049,6.907887,10.873077,4.34628,2.496663,2.901273,4.918192,12.540924,6.148991,3.106339,1.453187,2.382887,0.911965,9.761457,3.958257,1.713495,0.817222,0.908482,0.359789,1.137082,0.846245,2.060565,0.92598,2.878199,1.464966,7.957441,3.64994,2.413095,1.259193,113.744888,71.614031,72.344719,57.537277,0.929814,0.952997,1.902083,0.663392,3.951041,1.185128,6.531399,8.251333,6.446651,7.269773
21074,transcript,0.363897837567091,8.59071613734663e-07,7.15741250175292e-05,NC_035782.1,-,65533765,65554805,rna-XM_022472313.1,25,4196,gene-LOC111127227,LOC111127227,8.594795,10.05208,6.319907,10.317043,40.016369,14.644958,29.166904,10.953368,55.315586,18.816172,5.649096,8.891729,22.641956,13.006373,3.636525,6.164579,34.54686,16.938809,32.575089,15.239058,35.680649,13.655494,37.004978,15.005465,31.097811,14.831563,25.948092,10.276292,10.211824,7.599899,25.725035,11.560361,30.208984,15.375979,25.904497,11.881943,20.827112,10.86793,6.674155,4.202063,7.305575,5.810277,8.027175,8.227318,31.383842,10.94578,44.777859,13.431273,6.175041,7.801134,6.516275,7.348287
21076,transcript,0.344437634412889,0.000916664365676501,0.0179042534381764,NC_035782.1,-,65585227,65599391,rna-XM_022472334.1,3,1937,gene-LOC111127241,LOC111127241,1.866845,2.183377,3.100906,5.062128,28.999397,10.613031,17.098434,6.421163,28.650749,9.74585,1.413764,2.225277,11.469384,6.588436,2.367644,4.013592,18.350456,8.997485,22.789621,10.661286,24.954052,9.550272,21.138786,8.571747,18.880829,9.004885,12.520563,4.958552,5.121312,3.811411,11.159437,5.014847,15.290139,7.782481,20.640511,9.467444,11.144467,5.815366,2.999448,1.888459,3.552486,2.825367,3.784992,3.879364,6.971539,2.431472,19.894682,5.967478,4.153596,5.247375,4.123042,4.649481
21084,transcript,0.211372362015981,0.0029200282899704,0.0423410699488749,NC_035782.1,-,65641029,65655585,rna-XM_022472317.1,11,3351,gene-LOC111127229,LOC111127229,5.019616,5.870714,1.782751,2.910283,251.295044,91.967501,62.915565,23.627373,51.335911,17.462444,4.340038,6.831259,148.067062,85.055171,3.360187,5.696135,67.132759,32.916131,31.68672,14.823467,166.727951,63.809166,51.585979,20.91804,68.713791,32.771854,116.138145,45.994499,6.328526,4.70985,43.585426,19.586495,103.671646,52.767516,47.995487,22.014697,43.105366,22.49309,12.990845,8.179064,11.223124,8.925987,3.26102,3.342328,64.541542,22.51023,193.206436,57.952935,5.490467,6.936289,4.893067,5.517824
21085,transcript,0.0640841868160052,9.66751567688107e-10,2.72123605750383e-07,NC_035782.1,-,65641029,65655592,rna-XM_022472318.1,11,3337,gene-LOC111127229,LOC111127229,0.131617,0.153933,0,0,82.844856,30.319079,136.46524,51.248289,107.903862,36.704622,0,0,35.348209,20.305312,0,0,78.281776,38.38265,63.268532,29.597857,71.673767,27.430573,139.747391,56.667366,69.248421,33.026836,35.700031,14.138378,0,0,82.035828,36.865403,51.817497,26.37443,145.160828,66.582752,96.761482,50.491735,1.319397,0.830695,0.788526,0.627131,0,0,97.756622,34.094693,90.867744,27.256092,0,0,0.191179,0.215589
21089,transcript,0.32243096300487,0.000280615950533525,0.00717219055091221,NC_035782.1,+,65697167,65702421,rna-XM_022472320.1,12,1859,gene-LOC111127231,LOC111127231,4.870924,5.69681,2.642366,4.313577,26.599787,9.734836,45.102879,16.937979,60.138649,20.456787,2.676642,4.213059,29.576653,16.989918,3.604303,6.109957,51.492828,25.247654,58.243355,27.247012,66.191765,25.332533,51.482605,20.876122,63.513088,30.291469,56.702885,22.456195,5.427425,4.039228,71.832344,32.280144,33.157799,16.876887,72.237762,33.134207,42.259998,22.051963,7.363284,4.63594,10.571904,8.408058,3.966123,4.065011,42.887302,14.957855,62.026714,18.605126,5.293106,6.686956,3.189582,3.596834
21091,transcript,18.4358672102735,0.000101785598402238,0.00317414778146686,NC_035782.1,+,65714488,65716908,rna-XM_022472332.1,5,1120,gene-LOC111127239,LOC111127239,1.26428,1.478644,0.971189,1.585434,2.560863,0.93721,4.966965,1.865299,3.003869,1.021797,2.070387,3.258808,3.800298,2.183031,1.991815,3.376493,2.171131,1.064536,6.80232,3.182215,5.959672,2.280852,5.550148,2.250577,9.698661,4.625609,6.067708,2.403011,7.446023,5.54152,9.020684,4.053731,13.07686,6.655951,8.765625,4.02064,9.900892,5.166449,102.229698,64.364042,64.343185,51.173489,4.666416,4.782764,8.346726,2.911098,9.950149,2.984581,4.789732,6.051027,0,0
21100,transcript,0.147642987032868,0.00281265973135181,0.041189126916751,NC_035782.1,-,65819146,65836521,rna-XM_022467843.1,11,3344,gene-LOC111124717,LOC111124717,7.120368,8.327657,2.502771,4.085692,80.004021,29.279407,46.470482,17.45157,37.455872,12.741005,2.792744,4.395805,54.963364,31.57298,3.542725,6.005571,164.33493,80.575716,193.353424,90.453291,42.91618,16.424635,87.992729,35.680925,90.325035,43.078963,170.213074,67.409937,5.364112,3.992108,82.359978,37.01107,179.105026,91.162123,44.104359,20.229904,21.802147,11.376719,8.220912,5.175904,12.365874,9.83484,6.155357,6.308829,30.215322,10.538234,40.851177,12.253451,3.548209,4.48257,4.606652,5.194839
2115,transcript,9.17083187947448,4.72581011412565e-06,0.000263748888815169,NC_035780.1,+,20300113,20338404,rna-XR_002638572.1,12,1490,gene-LOC111126993,LOC111126993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.409561,21.034733,0,0,0,0,0,0,0,0,0,0,0,0
21154,transcript,75.2847713819364,0.000126099521758904,0.00380025158239241,NC_035782.1,-,66733066,66742983,rna-XM_022472432.1,19,3055,gene-LOC111127315,LOC111127315,3.024546,3.537371,0.54261,0.885793,0,0,15.909423,5.97464,13.099391,4.455894,0,0,10.804529,6.206519,0,0,7.192387,3.526528,0,0,21.18327,8.10714,13.664765,5.541043,3.387388,1.615556,0.813765,0.322278,0,0,8.691645,3.905867,6.819375,3.470973,0.139267,0.063879,2.292289,1.196154,210.507599,132.536046,154.20665,122.643793,8.992959,9.217182,11.545797,4.026841,10.356933,3.106598,16.371523,20.682687,0.435302,0.490882
21164,transcript,0.431212492174202,9.54729646232e-05,0.00301835661260479,NC_035782.1,-,66780249,66789485,rna-XM_022472451.1,14,2861,gene-LOC111127324,LOC111127324,4.167184,4.873748,2.238712,3.654625,6.575837,2.406587,10.912285,4.09801,8.993247,3.059147,3.127059,4.922019,9.7264,5.587202,3.553508,6.02385,9.136245,4.479629,10.860468,5.080671,11.835763,4.529715,12.867921,5.217923,12.209756,5.823232,7.083575,2.805327,5.958349,4.434355,11.098567,4.987493,16.509829,8.403288,10.615726,4.869249,7.030718,3.668744,2.44077,1.536714,4.285214,3.408121,4.964453,5.088232,9.940297,3.466889,15.735468,4.719908,3.461594,4.373146,3.271829,3.689583
21169,transcript,0.397901448177172,0.00354227209009195,0.0486323417162088,NC_035782.1,+,66804916,66811804,rna-XM_022472465.1,6,774,gene-LOC111127336,LOC111127336,2.29634,2.685694,1.501276,2.450784,2.829457,1.035508,6.998816,2.628342,13.498922,4.591799,1.760909,2.771687,3.560204,2.045112,2.144368,3.635098,10.05534,4.930274,6.926357,3.240241,7.366925,2.819427,7.889103,3.19902,3.886951,1.853814,4.764796,1.887015,2.816151,2.095851,7.197244,3.23431,6.198967,3.155193,7.079414,3.247204,5.886089,3.071458,0,0,3.076807,2.447049,1.430285,1.465947,7.121448,2.483756,10.50969,3.152418,1.028978,1.299942,2.371967,2.674825
21188,transcript,115.115488181244,6.95572065834149e-07,5.96000320976022e-05,NC_035782.1,-,66911758,66921710,rna-XM_022464756.1,19,3062,gene-LOC111122805,LOC111122805,3.193553,3.735034,0.842595,1.375509,0,0,0,0,3.682974,1.252802,0,0,0,0,0,0,0,0,0,0,0,0,9.318715,3.778726,0,0,0,0,0,0,8.064878,3.624209,2.175622,1.107363,0,0,0,0,134.921448,84.946839,99.614616,79.2256,0.853912,0.875203,6.543677,2.282246,5.88264,1.764518,4.197383,5.302693,0,0
21194,transcript,0.185564693151017,0.00137119102954752,0.0241825495724927,NC_035782.1,+,66928665,66946057,rna-XM_022464761.1,12,3829,gene-LOC111122806,LOC111122806,1.295955,1.51569,0.478398,0.780969,13.990873,5.120298,8.149416,3.06044,10.137299,3.448308,1.60821,2.531337,11.294641,6.488058,0.989333,1.677101,6.653537,3.262322,10.636443,4.975869,4.13509,1.582558,4.350393,1.764078,4.297539,2.049637,21.654453,8.575871,1.757168,1.307729,5.311896,2.387069,10.545875,5.367713,5.735163,2.63062,12.74028,6.648088,0.230235,0.144956,1.020559,0.811672,2.083685,2.135638,1.672735,0.583402,0.100227,0.030063,0.083972,0.106085,3.219486,3.630557
21204,transcript,4.30562358200398,1.33351938147452e-05,0.000614990336934203,NC_035782.1,-,66982090,66998875,rna-XM_022466756.1,17,4270,gene-LOC111123975,LOC111123975,4.74931,5.554576,3.067233,5.007158,8.353981,3.057341,7.345433,2.758511,8.9564,3.046613,3.244299,5.106556,7.516715,4.317878,2.900762,4.917325,4.824708,2.365622,7.536998,3.525907,4.613818,1.765774,7.807011,3.165732,8.281976,3.949945,8.960909,3.548813,7.33492,5.458834,7.266004,3.26521,9.293325,4.730181,7.723653,3.542706,4.306306,2.247101,40.864773,25.728551,11.25043,8.947704,6.424293,6.584471,4.586772,1.599734,7.507963,2.252039,4.711974,5.952793,4.335972,4.889598
21224,transcript,10.1892391464194,2.81244633137945e-08,4.15960091363145e-06,NC_035782.1,-,67063936,67105853,gene-LOC111122697,73,10418,gene-LOC111122697,LOC111122697,10.038402,11.740456,8.018901,13.090595,3.890478,1.423815,8.168407,3.067572,6.057087,2.060381,8.940236,14.072013,4.197919,2.411439,5.990531,10.155052,4.585938,2.24855,7.351974,3.439351,7.37511,2.82256,5.235118,2.122833,9.091132,4.335858,4.170275,1.651565,15.711491,11.692891,5.632307,2.531056,11.608443,5.908546,5.766335,2.644918,7.625299,3.979007,59.396351,37.396073,46.801071,37.221876,12.639349,12.954488,12.945887,4.515152,16.064827,4.8187,10.199487,12.88535,10.734126,12.104682
21240,transcript,0.386124819460795,0.00197772393418516,0.0319020671767492,NC_035782.1,-,67163316,67166211,rna-XM_022470547.1,4,1223,gene-LOC111126133,LOC111126133,4.942338,5.780333,2.272078,3.709093,9.415372,3.445783,11.595257,4.354494,29.658218,10.088551,2.830139,4.454665,7.43009,4.268117,3.946067,6.68931,13.311529,6.526829,13.121424,6.138376,21.909241,8.384979,12.102616,4.907593,15.807031,7.53889,14.827475,5.872164,6.311924,4.697494,14.054784,6.315963,8.917417,4.538849,19.485687,8.937746,15.796403,8.242823,2.686836,1.691638,2.688076,2.137883,9.53699,9.774777,13.365087,4.661357,22.364677,6.708362,3.996178,5.048504,3.087356,3.481556
21241,transcript,0.291237337170923,0.00148468243375643,0.0256139648477474,NC_035782.1,+,67166374,67175882,rna-XM_022466261.1,5,725,gene-LOC111123724,LOC111123724,3.607746,4.219455,0.623373,1.017636,22.193104,8.122103,17.336552,6.510586,46.033791,15.658873,0.686779,1.080996,17.657242,10.14297,2.397958,4.06498,26.857241,13.168481,34.920002,16.336039,27.866209,10.664796,13.885516,5.630557,21.984137,10.484954,42.540009,16.847233,3.305715,2.460197,26.834486,12.058928,9.964138,5.071616,22.908966,10.507945,17.496552,9.129989,3.991724,2.513198,1.808276,1.43816,4.56932,4.683248,22.049656,7.690285,25.19379,7.556964,3.224403,4.073495,3.253967,3.66944
21271,transcript,1.98384481081764,0.00111999768169568,0.0208164527123851,NC_035782.1,-,67389575,67397246,rna-XM_022468770.1,4,5061,gene-LOC111125213,LOC111125213,12.700898,14.85439,12.634134,20.624813,0.114997,0.042086,0.171903,0.064557,0.528524,0.179783,12.745547,20.061607,1.497503,0.860221,9.276354,15.725127,0,0,0.089508,0.041873,3.15793,1.208585,0.543885,0.220545,1.442171,0.687819,0.539788,0.213774,24.588507,18.299392,0.167951,0.075474,2.371699,1.207164,0.376507,0.172697,1.088879,0.568195,3.941569,2.48162,5.46134,4.343519,19.826372,20.320706,0.733457,0.255809,0.39175,0.117507,13.392108,16.918694,14.833723,16.727724
21275,transcript,0.30057281913263,2.16652717988097e-09,4.98363374015774e-07,NC_035782.1,-,67424137,67432157,rna-XM_022468955.1,14,2831,gene-LOC111125319,LOC111125319,9.681192,11.32268,6.052444,9.880418,104.469437,38.233118,76.26844,28.641924,85.164787,28.969689,7.311461,11.508306,52.512661,30.165205,7.128811,12.084646,67.790878,33.238816,63.109505,29.523462,85.691116,32.795213,57.343166,23.252571,62.462917,29.790608,71.419823,28.284583,16.733721,12.45366,61.873718,27.804919,82.979996,42.235736,66.141998,30.338186,49.252739,25.70089,15.360295,9.670875,13.005123,10.343248,14.180514,14.534079,58.312614,20.33776,89.703278,26.906807,10.78196,13.621207,12.241084,13.804051
21276,transcript,0.30547537940943,6.87575146829378e-05,0.00230188825108064,NC_035782.1,+,67432274,67442037,rna-XM_022468924.1,9,4452,gene-LOC111125303,LOC111125303,9.26148,10.831804,7.755813,12.661112,56.088051,20.526779,77.589508,29.138039,66.23069,22.529058,6.64509,10.459432,24.047283,13.813645,5.987676,10.150213,69.270668,33.964378,56.137756,26.261985,75.117363,28.748487,66.593422,27.003537,40.011009,19.082559,43.068066,17.056361,13.956404,10.38671,38.764156,17.419904,27.606583,14.051391,45.278637,20.768525,38.831425,20.262877,5.545313,3.491341,10.600454,8.430764,11.693662,11.985222,65.442497,22.824457,71.517509,21.451923,9.240843,11.674263,9.293037,10.479591
21277,transcript,0.245549163257532,0.0032960940719331,0.046257757565826,NC_035782.1,+,67448161,67456836,rna-XM_022468417.1,8,3124,gene-LOC111125014,LOC111125014,2.524094,2.952065,1.057468,1.726282,20.828711,7.622771,34.762711,13.054822,70.289627,23.909748,1.088118,1.712708,23.264383,13.363918,2.316477,3.926855,22.882349,11.219536,43.508369,20.353791,30.37093,11.623388,40.711655,16.508518,14.968877,7.139147,26.278198,10.407025,6.648701,4.948132,38.188087,17.161029,6.228696,3.170325,54.193512,24.857623,53.696709,28.019827,2.422603,1.525276,1.878003,1.493615,1.100808,1.128255,44.699158,15.589778,47.706333,14.309679,2.011961,2.541777,3.500899,3.947901
21283,transcript,1.88031990994467,0.000882401822931644,0.0174409560185116,NC_035782.1,-,67479992,67481655,rna-XM_022471645.1,2,1485,gene-LOC111126785,LOC111126785,10.684369,12.49595,8.111502,13.241763,0,0,1.352188,0.507802,1.149495,0.391013,9.715308,15.291983,2.030941,1.166647,8.675737,14.706971,1.122559,0.550406,0.399327,0.18681,0,0,1.456066,0.590433,0.938911,0.447797,1.290663,0.511145,19.091164,14.208129,1.353535,0.608254,4.812121,2.449307,0.396104,0.181686,1.257447,0.656157,4.805161,3.02534,5.732506,4.559183,14.876993,15.247923,1.109091,0.386819,1.556902,0.466998,10.512923,13.281324,15.451032,17.423852
21286,transcript,0.180627815613412,1.71401849824449e-07,1.86444540983618e-05,NC_035782.1,+,67500092,67503613,rna-XM_022469632.1,2,1369,gene-LOC111125636,LOC111125636,22.167276,25.925833,13.503235,22.043592,239.804962,87.762427,247.241791,92.849423,225.285614,76.633246,16.143902,25.410649,189.113235,108.633604,8.916121,15.114466,196.214767,96.206846,154.829788,72.431424,251.035782,96.074976,208.568298,84.574145,167.463104,79.86863,185.013138,73.271246,34.05127,25.34182,162.936462,73.220671,83.37838,42.438508,150.421478,68.995721,122.622353,63.986363,14.927686,9.398504,23.227903,18.47364,22.635201,23.199568,269.915253,94.138663,331.303131,99.375513,20.918684,26.427267,22.059027,24.875569
21295,transcript,0.195517035682832,5.99921425870065e-07,5.2959776161608e-05,NC_035782.1,+,67533217,67538042,rna-XM_022468647.1,2,2445,gene-LOC111125145,LOC111125145,18.958282,22.172741,10.706517,17.478041,404.004089,147.85507,556.741943,209.079412,504.631531,171.655667,15.696114,24.705827,384.108398,220.646003,8.774292,14.87404,399.73288,195.994626,344.917786,161.357106,486.871979,186.332855,389.665039,158.008613,271.818787,129.639268,380.451111,150.671067,33.096931,24.631577,414.602844,186.314949,112.424118,57.22241,361.409882,165.772439,236.210617,123.25859,33.177505,20.88863,28.676075,22.806686,19.551294,20.038769,504.593475,175.987665,650.189697,195.026635,15.977505,20.184911,19.234356,21.690239
21298,transcript,93.8451094531266,7.029282900195e-08,8.8455944699748e-06,NC_035782.1,-,67559308,67563700,rna-XM_022471750.1,9,2341,gene-LOC111126847,LOC111126847,18.468603,21.600034,6.098201,9.955115,2.750534,1.006624,7.670227,2.880485,12.725333,4.328654,29.713797,46.769787,6.462882,3.712517,8.938927,15.153126,10.474583,5.135835,16.217363,7.586697,12.218284,4.676112,16.307131,6.612518,4.804416,2.291383,18.185389,7.202008,22.117899,16.460702,8.801504,3.955235,24.565144,12.503338,11.744126,5.386827,9.737292,5.081079,747.646301,470.71975,436.285797,346.987272,15.833405,16.228182,14.777873,5.154096,16.683893,5.004391,29.103804,36.7678,14.817599,16.709541
21306,transcript,0.0987454926979489,1.87297582443513e-06,0.000137690541191979,NC_035782.1,+,67628918,67661064,rna-XM_022470986.1,48,11192,gene-LOC111126389,LOC111126389,12.547359,14.674818,7.50507,12.251783,29.876059,10.933867,154.448486,58.001735,180.894821,61.533256,9.149218,14.400953,62.087181,35.665162,6.169959,10.459216,90.264694,44.258043,110.058884,51.487003,211.894867,81.09519,130.593765,52.955584,87.799583,41.874492,110.953148,43.941071,14.116454,10.505824,103.592705,46.55267,95.140862,48.425458,113.852661,52.222239,82.850708,43.232864,5.104557,3.21384,5.474772,4.354201,12.912206,13.234148,180.193253,62.846215,185.124176,55.528633,9.660722,12.20471,12.003751,13.536415
